id	name
2902	phorbol-12-myristate-13-acetate
2903	avicin-d
2904	5-iodotubercidin
2905	BAX-channel-blocker
2906	avicin-g
2907	tigecycline
2908	teniposide
2909	buphenine
2910	alpha-estradiol
2911	amlexanox
2912	necrostatin-1
2913	SN-38
2914	PK-11195
2915	TGX-221
2916	carteolol
2917	cetirizine
2918	ornidazole
2919	tetrahydropalmatine
2920	doxylamine
2921	azasetron
2922	pentobarbital
2923	meclocycline
2924	WYE-125132
2925	mepacrine
2926	pioglitazone
2927	5-methylhydantoin
2928	metolazone
2929	fenoldopam
2930	CGK-733
2931	venlafaxine
2932	VU-0418933-1
2933	equol
2934	SKF-83566
2935	ingenol
2936	colforsin
2937	mexiletine
2938	omeprazole
2939	PX-12
2940	piroxicam
2941	COL-3
2942	AS-601245
2943	YK-4279
2944	salermide
2945	NPK76-II-72-1
2946	sirtinol
2947	sulconazole
2948	K784-3188
2949	gatifloxacin
2950	chaetocin
2951	KU-60019
2952	estradiol-cypionate
2953	lupanine
2954	L-755507
2955	GR-89696
2956	zopiclone
2957	2-fluoropalmitic-acid
2958	androsta-1,4-dien-3,17-dione
2959	nisoxetine
2960	sertaconazole
2961	rosiglitazone
2962	RITA
2963	NU-7441
2964	tubastatin-a
2965	tyrphostin-AG-112
2966	SB-590885
2967	pimozide
2968	XMD-1150
2969	pyrazolanthrone
2970	JAS07-004
2971	FL-HDAC-025
2972	olaparib
2973	panobinostat
2974	parbendazole
2975	QS-11
2976	BMS-299897
2977	PF-477736
2978	foretinib
2979	PP-110
2980	prostaglandin-a1
2981	7-nitroindazole
2982	GSK-1904529A
2983	GSK-3-inhibitor-IX
2984	AZ-628
2985	LE-135
2986	narciclasine
2987	razoxane
2988	hispidin
2989	aminopurvalanol-a
2990	hexamethyleneamiloride
2991	diclofenac
2992	RLM-2-12
2993	irinotecan
2994	pelitinib
2995	D-4476
2996	KIN001-244
2997	SR-57227A
2998	NU-7026
2999	spiramide
3000	thiotepa
3001	M-3M3FBS
3002	methantheline
3003	dabrafenib
3004	L-701252
3005	GW-405833
3006	perphenazine
3007	gemfibrozil
3008	phenformin
3009	morin
3010	JNJ-7706621
3011	betazole
3012	benzbromarone
3013	ER-27319
3014	AT7867
3015	NVP-BEZ235
3016	trametinib
3017	TG-101348
3018	valdecoxib
3019	AT-7519
3020	BMS-345541
3021	EMF-sumo1-5
3022	LY-165163
3023	ST-4028268
3024	doxercalciferol
3025	cinchonine
3026	FCCP
3027	GW-501516
3028	bemegride
3029	BAY-11-7821
3030	apoptosis-activator-II
3031	papaverine
3032	CP466722
3033	mocetinostat
3034	diazepam
3035	ST-4029573
3036	ascorbyl-palmitate
3037	aristolochic-acid
3038	BAS-00535043
3039	enevalproate
3040	EMF-sumo1-4
3041	prestwick-559
3042	belinostat
3043	danoprevir
3044	BRL-54443
3045	propoxycaine
3046	nafcillin
3047	ST-4049616
3048	bifemelane
3049	clofibric-acid
3050	STK-661558
3051	JNK-9L
3052	SR-95639A
3053	SGX523
3054	deferiprone
3055	fostamatinib
3056	moracizine
3057	mitoxantrone
3058	ALW-II-49-7
3059	AMN-082
3060	nilutamide
3061	RHO-kinase-inhibitor-III[rockout]
3062	fluorouracil
3063	KIN001-242
3064	pirenperone
3065	KU-55933
3066	OSI-930
3067	CD-1530
3068	buddleoflavonoloside
3069	timolol
3070	gingerol
3071	dinoprostone
3072	imiquimod
3073	pipamperone
3074	BIX-01294
3075	LY-294002
3076	nitrocaramiphen
3077	nicotinamide
3078	ketotifen
3079	Broad-Sai-595
3080	ziprasidone
3081	hypericin
3082	rondual-kinase-inhibitor
3083	ST-4070169
3084	PNU-74654
3085	MW-STK33-2A
3086	SB-216641
3087	CGP-71683
3088	temozolomide
3089	aminoglutethimide
3090	tolazamide
3091	azathioprine
3092	chelidonine
3093	CAY-10577
3094	AG-370
3095	INCA-6
3096	tivantinib
3097	taurodeoxycholic-acid
3098	GW-3965
3099	naproxol
3100	tracazolate
3101	trimethobenzamide
3102	BMS-536924
3103	molsidomine
3104	levomepromazine
3105	AG-957
3106	GSK-1070916
3107	glibenclamide
3108	kenpaullone
3109	AZD-8330
3110	SB-525334
3111	3,3'-diindolylmethane
3112	LY-2183240
3113	A-443644
3114	T-5345967
3115	L-161982
3116	loxapine
3117	doconexent
3118	tyrphostin-A9
3119	BMS-777607
3120	fenobam
3121	valproic-acid
3122	NVP-AUY922
3123	Y-27152
3124	NVP-BGJ398
3125	XE-991
3126	GSK-2126458
3127	myricetin
3128	Ro-04-6790
3129	BMS-387032
3130	flufenamic-acid
3131	ponatinib
3132	capsazepine
3133	zolpidem
3134	famciclovir
3135	Y-26763
3136	ZD-7114
3137	CAM-9-027-3
3138	AZD-7762
3139	o-3M3FBS
3140	hymecromone
3141	tetradecylthioacetic-acid
3142	bromhexine
3143	EMD-386088
3144	NBQX
3145	YM-201636
3146	dilazep
3147	CGS-15943
3148	dasatinib
3149	NVP-TAE684
3150	canertinib
3151	tosyl-phenylalanyl-chloromethyl-ketone
3152	XMD-892
3153	sulfafurazole
3154	palbociclib
3155	TPCA-1
3156	IKK3-inhibitor-IX
3157	cerulenin
3158	TAK-715
3159	GDC-0941
3160	tivozanib
3161	ruxolitinib
3162	dorsomorphin
3163	MK-1775
3164	spiperone
3165	EI-273
3166	MGCD-265
3167	ABT-737
3168	ambroxol
3169	Y-39983
3170	enzalutamide
3171	dacinostat
3172	selumetinib
3173	pentoxifylline
3174	FK-866
3175	AZD-6482
3176	SB-216763
3177	CHEMBL-374350
3178	serdemetan
3179	MG-132
3180	pergolide
3181	loperamide
3182	SB-225002
3183	PD-98059
3184	etacrynic-acid
3185	bicuculline
3186	gefitinib
3187	PHA-793887
3188	BI-2536
3189	chloroxine
3190	SIB-1893
3191	AR-A014418
3192	PI-103
3193	MK-2206
3194	tyrphostin-AG-1478
3195	nobiletin
3196	KIN001-055
3197	AZD-8055
3198	10-DEBC
3199	ditolylguanidine
3200	BML-259
3201	IKK-2-inhibitor-V
3202	dibenzoylmethane
3203	CP-724714
3204	furosemide
3205	mebendazole
3206	triphenyl-tin
3207	propantheline
3208	enzastaurin
3209	MLN-8054
3210	gaboxadol
3211	moclobemide
3212	neratinib
3213	pyrimethamine
3214	ketorolac
3215	GW-843682X
3216	VX-745
3217	tosedostat
3218	GSK-461364
3219	imatinib
3220	ilomastat
3221	TWS-119
3222	PD-173074
3223	clonidine
3224	SPB02303
3225	linifanib
3226	EI-346-erlotinib-analog
3227	angiogenesis-inhibitor
3228	AZD-1152HQPA
3229	erastin
3230	sulforaphane
3231	TL-HRAS-61
3232	Merck60
3233	coumarin
3234	HDAC3-selective
3235	tacedinaline
3236	LY-303511
3237	raloxifene
3238	barasertib
3239	salicin
3240	phenprobamate
3241	crizotinib
3242	nilotinib
3243	IKK-inhibitor-X
3244	pifithrin-mu
3245	modafinil
3246	praziquantel
3247	pantoprazole
3248	ofloxacin
3249	butylscopolammonium
3250	nornicotine
3251	CVF-SUMO-7
3252	chlortalidone
3253	carbinoxamine
3254	diperodon
3255	CGP-20712
3256	cyanocobalamin
3257	carbetocin
3258	bacampicilline
3259	sotalol
3260	oxyphenbutazone
3261	KUC107191N
3262	KU-C103676
3263	furaltadone
3264	sulfinpyrazone
3265	ampiroxicam
3266	HC-toxin
3267	oleanolic-acid
3268	ARG-CSC-22
3269	actinomycin-d
3270	benproperine
3271	periplocymarin
3272	metrizamide
3273	LY-341495
3274	UTMB-00530
3275	doxapram
3276	dihydro-7-desacetyldeoxygedunin
3277	garcinol
3278	calyculin
3279	donepezil
3280	fosinopril
3281	econazole
3282	BRL-15572
3283	KM-04644SC
3284	BG-1008
3285	levopropoxyphene
3286	KF-38789
3287	BNTX
3288	H-7
3289	reichstein
3290	epirubicin
3291	altizide
3292	nystatin
3293	peruvoside
3294	chlorcyclizine
3295	caffeine
3296	citiolone
3297	butabindide
3298	ribostamycin
3299	K784-3391
3300	viloxazine
3301	quinethazone
3302	duloxetine
3303	amisulpride
3304	ST-019386
3305	n-formylmethionylalanine
3306	mepenzolate
3307	hydroxyzine
3308	goserelin
3309	tyramine
3310	ioversol
3311	fenipentol
3312	usnic-acid
3313	ifosfamide
3314	K3644
3315	naftidrofuryl
3316	troxipide
3317	epitiostanol
3318	celecoxib
3319	oxetane
3320	articaine
3321	KUC103420N
3322	iopromide
3323	KU-C104223
3324	DAC-009
3325	stiripentol
3326	timosaponin
3327	tiaprofenic-acid
3328	BG-1010
3329	EI-231
3330	mammea-a
3331	desoxycorticosterone
3332	kavain
3333	ketocholesterol
3334	cercosporin
3335	midodrine
3336	NSC-23766
3337	oxalomalic-acid
3338	hyperforin
3339	pemoline
3340	1-monopalmitin
3341	EMF-sumo1-39
3342	tropanyl-3,5-dimethylbenzoate
3343	VU-0402605
3344	KUC103424N
3345	3-matida
3346	delcorine
3347	doxycycline
3348	sarmentogenin
3349	CGP-55845
3350	PD-149163
3351	trimebutine
3352	desoxypeganine
3353	CVF-SUMO-14
3354	clinafloxacin
3355	bifonazole
3356	zearalenone
3357	ionomycin
3358	dibutyryl-cAMP-Na
3359	maackiain
3360	indapamide
3361	acenocoumarol
3362	allantoin
3363	hexylcaine
3364	betaescin
3365	MW-MITF9
3366	hydroxychloroquine
3367	paromomycin
3368	carisoprodol
3369	MDL-73005EF
3370	colchicine
3371	chlordiazepoxide
3372	midazolam
3373	ambrisentan
3374	CL-218872
3375	tioconazole
3376	metronidazole
3377	canrenone
3378	sulfamethoxypyridazine
3379	thenoyltrifluoroacetone
3380	aceclidine
3381	lofepramine
3382	epidepride
3383	ST-209453
3384	penfluridol
3385	tegafur
3386	methyl-everninic-acid
3387	indatraline
3388	ciproxifan
3389	pirinixic-acid
3390	VU-0402604
3391	succinylsulfathiazole
3392	pyridine-2-aldoxime
3393	PSH-012
3394	oxolinic-acid
3395	BAS-00594560
3396	milnacipran
3397	gossypin
3398	aminobenztropine
3399	fenpiverinium
3400	benfotiamine
3401	SD-6-035-A9
3402	felamidin
3403	KU-C104250
3404	CT-200783
3405	geranyl-geranyl-pyrophosphate
3406	NM-PP1
3407	trifluridine
3408	KU-C104256
3409	MW-MITF28
3410	clobutinol
3411	oxcarbazepine
3412	benzofuran
3413	ST-014366
3414	JAK3-inhibitor-VI
3415	octopamine
3416	BIBR-1532
3417	larixinic-acid
3418	clemizole
3419	ciprofloxacin
3420	oligomycin-c
3421	dieldrin
3422	KU-C104137
3423	CS-2092524
3424	tetryzoline
3425	n-acetyl-l-leucine
3426	limonin
3427	rebamipide
3428	isorotenone
3429	ryuvidine
3430	flumequine
3431	1B-parent
3432	MW-STK33-23
3433	assinex_D328
3434	STK-222600
3435	trimethoprim
3436	1B-NR
3437	selinidin
3438	CB7992112
3439	CB7950998
3440	BRL-37344
3441	lobendazole
3442	sparfloxacin
3443	azapropazone
3444	doxofylline
3445	danusertib
3446	KU-C104487
3447	arbutin
3448	benzo(a)pyrene
3449	BG-1024
3450	entecavir
3451	CB7993113
3452	5-nonyloxytryptamine
3453	griseofulvin
3454	butylparaben
3455	BJM-HSC2-10
3456	kanamycin
3457	xylometazoline
3458	BG-1003
3459	sarafloxacin
3460	ibandronic-acid
3461	NO-ASA
3462	BG-1016
3463	palonosetron
3464	CP-55940
3465	pipemidic-acid
3466	immethridine
3467	prostaglandin
3468	levofloxacin
3469	benzo(e)pyrene
3470	MD-II-008-P
3471	dyphylline
3472	mecamylamine
3473	KU-C104486
3474	tosyllysyl-chloromethyl-ketone
3475	SC-I-004
3476	meclofenoxate
3477	secoisolariciresinol
3478	AVA
3479	mupirocin
3480	ormetoprim
3481	latanoprost
3482	rathyronine
3483	pyrazinamide
3484	norfloxacin
3485	florfenicol
3486	zolmitriptan
3487	proscillaridin-a
3488	peucedanin
3489	nimesulide
3490	droxinostat
3491	carmofur
3492	sulfadimidine
3493	pyroxamide
3494	amiprilose
3495	TP7
3496	tizanidine
3497	benzanthrone
3498	methoxamine
3499	hexetidine
3500	aztreonam
3501	fendiline
3502	nocodazole
3503	phenylbutazone
3504	THM-I-94
3505	GR-235
3506	BCL2-inhibitor
3507	trans-bis-q
3508	foxy-5
3509	BMS-754807
3510	hydrochlorothiazide
3511	4,5-dianilinophthalimide
3512	eticlopride
3513	clomipramine
3514	haloprogin
3515	rimonabant
3516	thonzonium
3517	VU-0366968
3518	midostaurin
3519	parecoxib
3520	bisindolylmaleimide-ix
3521	methyl-testosterone
3522	roxithromycin
3523	sulfamonomethoxine
3524	SKF-104078
3525	ethynodiol
3526	remoxipride
3527	oxamflatin
3528	BML-278
3529	BML-266
3530	tazobactam
3531	pyridoxine
3532	APEC
3533	SB-202190
3534	K1448
3535	iohexol
3536	GGTI-2133
3537	IKK-16
3538	somatostatin
3539	sulfathiazole
3540	propidium
3541	erythrosine
3542	emedastine
3543	tranexamic-acid
3544	chromomycin-a3
3545	nevirapine
3546	tenovins
3547	clopamide
3548	obatoclax
3549	metixene
3550	KU-C104493
3551	catharanthine
3552	tenofovir
3553	z-leu3-VS
3554	protein-tyrosine-phosphatase-inhibitor-IV
3555	fentiazac
3556	eriochrome-black-t
3557	levocetirizine
3558	GGTI-297
3559	I-606051
3560	trioxsalen
3561	trimethadione
3562	alexidine
3563	KU-C104254
3564	pentylenetetrazol
3565	BL-074
3566	damnacanthal
3567	JTC-801
3568	fenbufen
3569	BML-210
3570	bisoprolol
3571	KU-C103881
3572	nadifloxacin
3573	mestanolone
3574	folic-acid
3575	monoethylhexylphthalate
3576	neostigmine
3577	methylnorlichexanthone
3578	tylosin
3579	methenamine
3580	paxilline
