id	patient_subgroup_id	drug_id	regulation_sign
112534	319	1380	-1
112535	319	1386	-1
112536	319	908	-1
112537	319	1511	-1
112538	319	1548	-1
112539	319	1600	-1
112540	319	1613	-1
112541	319	1619	-1
112542	319	1643	-1
112543	319	1667	-1
112544	319	1047	-1
112545	319	382	-1
112546	319	1718	-1
112547	319	1733	-1
112548	319	1912	-1
112549	319	1927	-1
112550	319	1995	-1
112551	319	557	-1
112552	319	2131	-1
112553	319	2134	-1
112554	319	2151	-1
112555	319	2153	-1
112556	319	2177	-1
112557	319	2229	-1
112558	319	2249	-1
112559	319	2259	-1
112560	319	2328	-1
112561	319	1304	-1
112562	319	2416	-1
112563	319	2510	-1
112564	319	2516	-1
112565	319	2556	-1
112566	319	2568	-1
112567	319	2575	-1
112568	319	2629	-1
112569	319	2631	-1
112570	319	2651	-1
112571	319	2656	-1
112572	319	2691	-1
112573	319	2712	-1
112574	319	2728	-1
112575	319	2750	-1
112576	319	2753	-1
112577	319	629	-1
112578	319	2915	-1
112579	319	2924	-1
112580	319	1364	-1
112581	319	1405	-1
112582	319	2996	-1
112583	319	3018	-1
112584	319	3039	-1
112585	319	3102	-1
112586	319	3124	-1
112587	319	3197	-1
112588	319	1219	-1
112589	319	156	-1
112590	319	3295	-1
112591	319	3333	-1
112592	319	3334	-1
112593	319	3340	-1
112594	319	3394	-1
112595	319	3416	-1
112596	319	288	-1
112597	319	3558	-1
112598	319	1128	-1
112599	319	3577	-1
112600	320	25	1
112601	320	96	1
112602	320	163	1
112603	320	238	1
112604	320	249	1
112605	320	286	1
112606	320	395	1
112607	320	447	1
112608	320	515	1
112609	320	609	1
112610	320	781	1
112611	320	810	1
112612	320	895	1
112613	320	920	1
112614	320	988	1
112615	320	1024	1
112616	320	1171	1
112617	320	1246	1
112618	320	1289	1
112619	320	1302	1
112620	320	1088	1
112621	320	1886	1
112622	320	1984	1
112623	320	1993	1
112624	320	1409	1
112625	320	2111	1
112626	320	1323	1
112627	320	2246	1
112628	320	2271	1
112629	320	2401	1
112630	320	2415	1
112631	320	2436	1
112632	320	2566	1
112633	320	2616	1
112634	320	1299	1
112635	320	2735	1
112636	320	2755	1
112637	320	777	1
112638	320	2854	1
112639	320	3081	1
112640	320	3085	1
112641	320	3086	1
112642	320	3281	1
112643	320	3294	1
112644	320	3425	1
112645	320	3446	1
112646	320	3503	1
112647	320	428	-1
112648	320	570	-1
112649	320	580	-1
112650	320	592	-1
112651	320	625	-1
112652	320	732	-1
112653	320	1029	-1
112654	320	1033	-1
112655	320	1163	-1
112656	320	1172	-1
112657	320	1210	-1
112658	320	1341	-1
112659	320	848	-1
112660	320	1358	-1
112661	320	1402	-1
112662	320	1403	-1
112663	320	1431	-1
112664	320	1455	-1
112665	320	520	-1
112666	320	1759	-1
112667	320	1953	-1
112668	320	217	-1
112669	320	1985	-1
112670	320	2004	-1
112671	320	1232	-1
112672	320	2201	-1
112673	320	2227	-1
112674	320	2252	-1
112675	320	2758	-1
112676	320	43	-1
112677	320	671	-1
112678	320	2874	-1
112679	320	2895	-1
112680	320	1329	-1
112681	320	1348	-1
112682	320	3135	-1
112683	320	3433	-1
112684	320	1264	-1
112685	321	40	1
112686	321	47	1
112687	321	100	1
112688	321	311	1
112689	321	427	1
112690	321	458	1
112691	321	677	1
112692	321	724	1
112693	321	609	1
112694	321	812	1
112695	321	860	1
112696	321	895	1
112697	321	896	1
112698	321	320	1
112699	321	1153	1
112700	321	1189	1
112701	321	1223	1
112702	321	590	1
112703	321	1257	1
112704	321	1209	1
112705	321	1511	1
112706	321	1601	1
112707	321	1665	1
112708	321	796	1
112709	321	1931	1
112710	321	2011	1
112711	321	2111	1
112712	321	2135	1
112713	321	2168	1
112714	321	2400	1
112715	321	2474	1
112716	321	2484	1
112717	321	2793	1
112718	321	2955	1
112719	321	3008	1
112720	321	3142	1
112721	321	1364	1
112722	321	3210	1
112723	321	3369	1
112724	321	3434	1
112725	321	3503	1
112726	321	3511	1
112727	321	1241	1
112728	321	1	-1
112729	321	45	-1
112730	321	49	-1
112731	321	79	-1
112732	321	87	-1
112733	321	95	-1
112734	321	110	-1
112735	321	143	-1
112736	321	245	-1
112737	321	300	-1
112738	321	517	-1
112739	321	539	-1
112740	321	693	-1
112741	321	739	-1
112742	321	778	-1
112743	321	820	-1
112744	321	848	-1
112745	321	535	-1
112746	321	1078	-1
112747	321	1165	-1
112748	321	1207	-1
112749	321	1287	-1
112750	321	1035	-1
112751	321	1335	-1
112752	321	89	-1
112753	321	1343	-1
112754	321	777	-1
112755	321	1415	-1
112756	321	764	-1
112757	321	1032	-1
112758	321	1459	-1
112759	321	1491	-1
112760	321	349	-1
112761	321	1548	-1
112762	321	1613	-1
112763	321	1640	-1
112764	321	1296	-1
112765	321	1860	-1
112766	321	1875	-1
112767	321	846	-1
112768	321	1356	-1
112769	321	2102	-1
112770	321	2201	-1
112771	321	2261	-1
112772	321	2293	-1
112773	321	2323	-1
112774	321	655	-1
112775	321	2388	-1
112776	321	1234	-1
112777	321	2595	-1
112778	321	2612	-1
112779	321	1325	-1
112780	321	467	-1
112781	321	1385	-1
112782	321	2787	-1
112783	321	2814	-1
112784	321	2875	-1
112785	321	2903	-1
112786	321	2939	-1
112787	321	2941	-1
112788	321	3076	-1
112789	321	697	-1
112790	321	839	-1
112791	321	1374	-1
112792	321	3228	-1
112793	321	371	-1
112794	321	908	-1
112795	321	3365	-1
112796	321	3378	-1
112797	321	3401	-1
112798	321	3416	-1
112799	321	1264	-1
112800	321	1330	-1
112801	321	3470	-1
112802	321	3495	-1
112803	321	3568	-1
112804	322	101	1
112805	322	113	1
112806	322	204	1
112807	322	512	1
112808	322	773	1
112809	322	817	1
112810	322	891	1
112811	322	960	1
112812	322	1091	1
112813	322	1311	1
112814	322	62	1
112815	322	658	1
112816	322	552	1
112817	322	1508	1
112818	322	303	1
112819	322	1619	1
112820	322	1663	1
112821	322	1696	1
112822	322	1736	1
112823	322	1295	1
112824	322	174	1
112825	322	2246	1
112826	322	2292	1
112827	322	2345	1
112828	322	2661	1
112829	322	2782	1
112830	322	2827	1
112831	322	3020	1
112832	322	3369	1
112833	322	381	-1
112834	322	582	-1
112835	322	670	-1
112836	322	85	-1
112837	322	1762	-1
112838	322	488	-1
112839	322	1294	-1
112840	322	2663	-1
112841	322	2665	-1
112842	322	2712	-1
112843	322	1309	-1
112844	322	2831	-1
112845	322	296	-1
112846	322	2941	-1
112847	322	2995	-1
112848	322	1374	-1
112849	322	3227	-1
112850	322	3318	-1
112851	322	3371	-1
112852	323	97	1
112853	323	215	1
112854	323	266	1
112855	323	293	1
112856	323	466	1
112857	323	860	1
112858	323	895	1
112859	323	910	1
112860	323	949	1
112861	323	1007	1
112862	323	1147	1
112863	323	557	1
112864	323	25	1
112865	323	1436	1
112866	323	1342	1
112867	323	1656	1
112868	323	311	1
112869	323	1743	1
112870	323	1909	1
112871	323	1923	1
112872	323	1967	1
112873	323	1984	1
112874	323	2026	1
112875	323	2090	1
112876	323	2107	1
112877	323	2111	1
112878	323	2175	1
112879	323	2401	1
112880	323	2416	1
112881	323	2445	1
112882	323	2705	1
112883	323	2830	1
112884	323	3023	1
112885	323	3049	1
112886	323	3143	1
112887	323	3240	1
112888	323	3286	1
112889	323	3322	1
112890	323	3347	1
112891	323	49	-1
112892	323	105	-1
112893	323	125	-1
112894	323	226	-1
112895	323	248	-1
112896	323	316	-1
112897	323	343	-1
112898	323	385	-1
112899	323	65	-1
112900	323	446	-1
112901	323	453	-1
112902	323	509	-1
112903	323	611	-1
112904	323	625	-1
112905	323	629	-1
112906	323	635	-1
112907	323	715	-1
112908	323	778	-1
112909	323	802	-1
112910	323	868	-1
112911	323	871	-1
112912	323	884	-1
112913	323	943	-1
112914	323	959	-1
112915	323	972	-1
112916	323	992	-1
112917	323	1012	-1
112918	323	1020	-1
112919	323	1027	-1
112920	323	1032	-1
112921	323	1052	-1
112922	323	1093	-1
112923	323	979	-1
112924	323	1192	-1
112925	323	1202	-1
112926	323	1232	-1
112927	323	1267	-1
112928	323	1273	-1
112929	323	1275	-1
112930	323	1336	-1
112931	323	1345	-1
112932	323	1348	-1
112933	323	1354	-1
112934	323	1356	-1
112935	323	1378	-1
112936	323	1406	-1
112937	323	1412	-1
112938	323	662	-1
112939	323	727	-1
112940	323	773	-1
112941	323	930	-1
112942	323	1425	-1
112943	323	1473	-1
112944	323	1486	-1
112945	323	1259	-1
112946	323	1543	-1
112947	323	1265	-1
112948	323	1613	-1
112949	323	1633	-1
112950	323	1673	-1
112951	323	1683	-1
112952	323	1699	-1
112953	323	1788	-1
112954	323	1796	-1
112955	323	1915	-1
112956	323	2094	-1
112957	323	2139	-1
112958	323	2188	-1
112959	323	1303	-1
112960	323	2261	-1
112961	323	655	-1
112962	323	2369	-1
112963	323	2403	-1
112964	323	2412	-1
112965	323	2487	-1
112966	323	2505	-1
112967	323	2540	-1
112968	323	2571	-1
112969	323	2573	-1
112970	323	1317	-1
112971	323	2619	-1
112972	323	2620	-1
112973	323	2621	-1
112974	323	2731	-1
112975	323	2746	-1
112976	323	2759	-1
112977	323	2869	-1
112978	323	2875	-1
112979	323	2885	-1
112980	323	2903	-1
112981	323	2904	-1
112982	323	2906	-1
112983	323	2919	-1
112984	323	2925	-1
112985	323	1329	-1
112986	323	445	-1
112987	323	3013	-1
112988	323	3071	-1
112989	323	3095	-1
112990	323	3135	-1
112991	323	3175	-1
112992	323	3197	-1
112993	323	3209	-1
112994	323	1302	-1
112995	323	3398	-1
112996	323	549	-1
112997	323	3456	-1
112998	323	684	-1
112999	324	14	1
113000	324	28	1
113001	324	80	1
113002	324	86	1
113003	324	92	1
113004	324	189	1
113005	324	213	1
113006	324	322	1
113007	324	419	1
113008	324	421	1
113009	324	425	1
113010	324	426	1
113011	324	439	1
113012	324	83	1
113013	324	917	1
113014	324	930	1
113015	324	1183	1
113016	324	1192	1
113017	324	1208	1
113018	324	495	1
113019	324	856	1
113020	324	1452	1
113021	324	1522	1
113022	324	1830	1
113023	324	1935	1
113024	324	1937	1
113025	324	2209	1
113026	324	2307	1
113027	324	2895	1
113028	324	147	1
113029	324	3296	1
113030	324	1332	1
113031	324	1188	1
113032	324	3437	1
113033	324	1255	1
113034	324	1411	1
113035	324	102	-1
113036	324	516	-1
113037	324	549	-1
113038	324	659	-1
113039	324	747	-1
113040	324	963	-1
113041	324	974	-1
113042	324	1003	-1
113043	324	1026	-1
113044	324	1120	-1
113045	324	1162	-1
113046	324	65	-1
113047	324	1252	-1
113048	324	900	-1
113049	324	1327	-1
113050	324	1345	-1
113051	324	777	-1
113052	324	1101	-1
113053	324	24	-1
113054	324	163	-1
113055	324	1667	-1
113056	324	1709	-1
113057	324	1755	-1
113058	324	1875	-1
113059	324	1910	-1
113060	324	1954	-1
113061	324	2078	-1
113062	324	2089	-1
113063	324	2104	-1
113064	324	2145	-1
113065	324	2229	-1
113066	324	2304	-1
113067	324	2384	-1
113068	324	2414	-1
113069	324	2427	-1
113070	324	776	-1
113071	324	2558	-1
113072	324	2641	-1
113073	324	1385	-1
113074	324	2990	-1
113075	324	3004	-1
113076	324	1360	-1
113077	324	3208	-1
113078	324	1392	-1
113079	324	3401	-1
113080	324	575	-1
113081	324	3422	-1
113082	325	95	1
113083	325	172	1
113084	325	765	1
113085	325	1261	1
113086	325	1349	1
113087	325	1391	1
113088	325	181	1
113089	325	841	1
113090	325	616	1
113091	325	1828	1
113092	325	1295	1
113093	325	2309	1
113094	325	3567	1
113095	325	1102	1
113096	325	936	-1
113097	325	1255	-1
113098	325	199	-1
113099	325	1087	-1
113100	325	1459	-1
113101	325	1296	-1
113102	325	808	-1
113103	325	2088	-1
113104	325	2401	-1
113105	325	1290	-1
113106	325	228	-1
113107	325	3081	-1
113108	325	3325	-1
113109	325	1281	-1
113110	326	474	1
113111	326	562	1
113112	326	834	1
113113	326	1146	1
113114	326	467	1
113115	326	1795	1
113116	326	2175	1
113117	326	3469	1
113118	326	15	-1
113119	326	776	-1
113120	326	890	-1
113121	326	1050	-1
113122	326	1207	-1
113123	326	382	-1
113124	326	1261	-1
113125	326	900	-1
113126	326	1290	-1
113127	326	1292	-1
113128	326	1329	-1
113129	326	1473	-1
113130	326	1681	-1
113131	326	1408	-1
113132	326	1823	-1
113133	326	2002	-1
113134	326	2868	-1
113135	327	677	1
113136	327	1710	1
113137	327	3114	1
113138	327	390	-1
113139	327	1419	-1
113140	327	1287	-1
113141	327	2682	-1
113142	329	221	1
113143	329	689	1
113144	329	890	1
113145	329	1260	1
113146	329	732	1
113147	329	590	1
113148	329	557	1
113149	329	2858	1
113150	329	3188	1
113151	329	979	1
113152	329	307	-1
113153	329	3265	-1
113154	330	523	1
113155	330	1259	1
113156	330	323	1
113157	330	1184	1
113158	330	570	1
113159	330	2910	1
113160	330	2957	1
113161	330	3222	1
113162	330	248	1
113163	330	71	-1
113164	330	312	-1
113165	330	671	-1
113166	330	759	-1
113167	330	831	-1
113168	330	1023	-1
113169	330	1092	-1
113170	330	1262	-1
113171	330	1269	-1
113172	330	2090	-1
113173	330	1286	-1
113174	330	2401	-1
113175	330	1309	-1
113176	330	2708	-1
113177	330	228	-1
113178	330	3276	-1
113179	330	3493	-1
113180	331	569	1
113181	331	93	1
113182	331	992	1
113183	331	1009	1
113184	331	1104	1
113185	331	1319	1
113186	331	1374	1
113187	331	1056	1
113188	331	1623	1
113189	331	1250	1
113190	331	1804	1
113191	331	1846	1
113192	331	1920	1
113193	331	1974	1
113194	331	2136	1
113195	331	2422	1
113196	331	2847	1
113197	331	2971	1
113198	331	3183	1
113199	331	170	1
113200	331	3499	1
113201	331	65	-1
113202	331	187	-1
113203	331	463	-1
113204	331	464	-1
113205	331	530	-1
113206	331	577	-1
113207	331	702	-1
113208	331	952	-1
113209	331	1217	-1
113210	331	1373	-1
113211	331	1784	-1
113212	331	1858	-1
113213	331	1869	-1
113214	331	1257	-1
113215	331	1285	-1
113216	331	1297	-1
113217	331	776	-1
113218	331	2857	-1
113219	331	3151	-1
113220	331	1371	-1
113221	331	3264	-1
113222	331	3323	-1
113223	331	3345	-1
113224	332	445	1
113225	332	643	1
113226	332	752	1
113227	332	805	-1
113228	332	938	-1
113229	332	982	-1
113230	332	1009	-1
113231	332	1029	-1
113232	332	1263	-1
113233	332	1360	-1
113234	332	1381	-1
113235	332	1403	-1
113236	332	1677	-1
113237	332	1778	-1
113238	332	1803	-1
113239	332	1329	-1
113240	332	1396	-1
113241	333	1423	1
113242	333	1996	1
113243	333	2250	1
113244	333	2400	1
113245	333	2997	1
113246	333	1411	1
113247	333	3514	1
113248	333	372	-1
113249	333	540	-1
113250	333	545	-1
113251	333	612	-1
113252	333	649	-1
113253	333	841	-1
113254	333	967	-1
113255	333	989	-1
113256	333	1006	-1
113257	333	1112	-1
113258	333	1171	-1
113259	333	1369	-1
113260	333	767	-1
113261	333	1458	-1
113262	333	1502	-1
113263	333	1517	-1
113264	333	1621	-1
113265	333	1900	-1
113266	333	1978	-1
113267	333	2355	-1
113268	333	1290	-1
113269	333	2574	-1
113270	333	2583	-1
113271	333	2598	-1
113272	333	2612	-1
113273	333	862	-1
113274	333	3103	-1
113275	333	36	-1
113276	333	3510	-1
113277	334	84	1
113278	334	163	1
113279	334	269	1
113280	334	293	1
113281	334	562	1
113282	334	179	1
113283	334	851	1
113284	334	985	1
113285	334	1176	1
113286	334	1260	1
113287	334	1272	1
113288	334	221	1
113289	334	1304	1
113290	334	1332	1
113291	334	1366	1
113292	334	6	1
113293	334	185	1
113294	334	860	1
113295	334	1461	1
113296	334	1522	1
113297	334	1593	1
113298	334	1772	1
113299	334	1813	1
113300	334	1928	1
113301	334	2090	1
113302	334	2313	1
113303	334	2447	1
113304	334	2582	1
113305	334	2877	1
113306	334	3087	1
113307	334	3146	1
113308	334	3222	1
113309	334	3242	1
113310	334	1343	1
113311	334	3488	1
113312	334	554	1
113313	334	15	-1
113314	334	137	-1
113315	334	127	-1
113316	334	252	-1
113317	334	359	-1
113318	334	619	-1
113319	334	662	-1
113320	334	665	-1
113321	334	707	-1
113322	334	716	-1
113323	334	717	-1
113324	334	869	-1
113325	334	967	-1
113326	334	1025	-1
113327	334	1259	-1
113328	334	1310	-1
113329	334	1329	-1
113330	334	1368	-1
113331	334	27	-1
113332	334	1392	-1
113333	334	868	-1
113334	334	440	-1
113335	334	567	-1
113336	334	1479	-1
113337	334	1563	-1
113338	334	1673	-1
113339	334	1680	-1
113340	334	1790	-1
113341	334	1876	-1
113342	334	1903	-1
113343	334	2025	-1
113344	334	1273	-1
113345	334	1303	-1
113346	334	2469	-1
113347	334	2611	-1
113348	334	2759	-1
113349	334	2801	-1
113350	334	2808	-1
113351	334	1320	-1
113352	334	2885	-1
113353	334	2937	-1
113354	334	2978	-1
113355	334	1337	-1
113356	334	3086	-1
113357	334	3128	-1
113358	334	3211	-1
113359	334	3312	-1
113360	334	209	-1
113361	334	3441	-1
113362	335	86	1
113363	335	563	1
113364	335	578	1
113365	335	627	1
113366	335	878	1
113367	335	925	1
113368	335	954	1
113369	335	968	1
113370	335	1069	1
113371	335	1260	1
113372	335	1522	1
113373	335	1595	1
113374	335	1830	1
113375	335	2013	1
113376	335	2417	1
113377	335	2642	1
113378	335	2865	1
113379	335	2982	1
113380	335	95	-1
113381	335	123	-1
113382	335	142	-1
113383	335	150	-1
113384	335	169	-1
113385	335	204	-1
113386	335	237	-1
113387	335	375	-1
113388	335	853	-1
113389	335	1009	-1
113390	335	1173	-1
113391	335	1214	-1
113392	335	1303	-1
113393	335	1319	-1
113394	335	1079	-1
113395	335	1552	-1
113396	335	1590	-1
113397	335	1785	-1
113398	335	1833	-1
113399	335	1910	-1
113400	335	1945	-1
113401	335	1959	-1
113402	335	2611	-1
113403	335	2612	-1
113404	335	2676	-1
113405	335	288	-1
113406	335	445	-1
113407	335	839	-1
113408	335	3245	-1
113409	335	3257	-1
113410	335	3492	-1
113411	335	3523	-1
113412	335	3547	-1
113413	337	26	1
113414	337	658	1
113415	337	1397	1
113416	337	1620	1
113417	337	1773	1
113418	337	2542	1
113419	337	3423	1
113420	337	34	-1
113421	337	140	-1
113422	337	142	-1
113423	337	202	-1
113424	337	395	-1
113425	337	747	-1
113426	337	1175	-1
113427	337	1128	-1
113428	337	1287	-1
113429	337	1308	-1
113430	337	1310	-1
113431	337	1418	-1
113432	337	1422	-1
113433	337	1426	-1
113434	337	1486	-1
113435	337	1768	-1
113436	337	1811	-1
113437	337	1833	-1
113438	337	1889	-1
113439	337	2156	-1
113440	337	2437	-1
113441	337	543	-1
113442	337	2625	-1
113443	337	2915	-1
113444	337	3393	-1
113445	338	42	1
113446	338	105	1
113447	338	107	1
113448	338	327	1
113449	338	567	1
113450	338	570	1
113451	338	707	1
113452	338	764	1
113453	338	773	1
113454	338	802	1
113455	338	890	1
113456	338	931	1
113457	338	979	1
113458	338	1102	1
113459	338	43	1
113460	338	488	1
113461	338	371	1
113462	338	1356	1
113463	338	1359	1
113464	338	616	1
113465	338	662	1
113466	338	770	1
113467	338	1207	1
113468	338	1446	1
113469	338	1506	1
113470	338	1284	1
113471	338	1648	1
113472	338	1761	1
113473	338	1260	1
113474	338	1880	1
113475	338	1914	1
113476	338	81	1
113477	338	2204	1
113478	338	2249	1
113479	338	2542	1
113480	338	2842	1
113481	338	2868	1
113482	338	2871	1
113483	338	2874	1
113484	338	2895	1
113485	338	2980	1
113486	338	3027	1
113487	338	3131	1
113488	338	3139	1
113489	338	3182	1
113490	338	1398	1
113491	338	3426	1
113492	338	149	-1
113493	338	300	-1
113494	338	399	-1
113495	338	419	-1
113496	338	538	-1
113497	338	543	-1
113498	338	692	-1
113499	338	1079	-1
113500	338	1182	-1
113501	338	1211	-1
113502	338	1251	-1
113503	338	1286	-1
113504	338	661	-1
113505	338	1743	-1
113506	338	1772	-1
113507	338	1872	-1
113508	338	1907	-1
113509	338	2113	-1
113510	338	2336	-1
113511	338	2411	-1
113512	338	1334	-1
113513	338	3081	-1
113514	338	3151	-1
113515	338	3275	-1
113516	338	3469	-1
113517	339	125	1
113518	339	229	1
113519	339	233	1
113520	339	289	1
113521	339	371	1
113522	339	436	1
113523	339	470	1
113524	339	567	1
113525	339	644	1
113526	339	671	1
113527	339	707	1
113528	339	752	1
113529	339	937	1
113530	339	953	1
113531	339	961	1
113532	339	1035	1
113533	339	1041	1
113534	339	488	1
113535	339	1145	1
113536	339	1172	1
113537	339	1261	1
113538	339	1325	1
113539	339	523	1
113540	339	839	1
113541	339	1371	1
113542	339	1382	1
113543	339	1398	1
113544	339	770	1
113545	339	773	1
113546	339	922	1
113547	339	1539	1
113548	339	382	1
113549	339	1853	1
113550	339	1880	1
113551	339	1345	1
113552	339	1991	1
113553	339	1269	1
113554	339	467	1
113555	339	2255	1
113556	339	2331	1
113557	339	2381	1
113558	339	2399	1
113559	339	2451	1
113560	339	1020	1
113561	339	2495	1
113562	339	2542	1
113563	339	2577	1
113564	339	2619	1
113565	339	2620	1
113566	339	886	1
113567	339	2811	1
113568	339	1377	1
113569	339	2874	1
113570	339	2875	1
113571	339	2902	1
113572	339	2932	1
113573	339	2935	1
113574	339	2968	1
113575	339	2986	1
113576	339	3131	1
113577	339	1219	1
113578	339	3209	1
113579	339	3261	1
113580	339	1386	1
113581	339	3300	1
113582	339	3398	1
113583	339	3426	1
113584	339	3487	1
113585	339	344	-1
113586	339	392	-1
113587	339	398	-1
113588	339	474	-1
113589	339	486	-1
113590	339	39	-1
113591	339	756	-1
113592	339	895	-1
113593	339	915	-1
113594	339	962	-1
113595	339	1034	-1
113596	339	1255	-1
113597	339	1364	-1
113598	339	1417	-1
113599	339	1436	-1
113600	339	1438	-1
113601	339	1445	-1
113602	339	1623	-1
113603	339	1632	-1
113604	339	1677	-1
113605	339	1690	-1
113606	339	1712	-1
113607	339	265	-1
113608	339	1974	-1
113609	339	1272	-1
113610	339	2076	-1
113611	339	2105	-1
113612	339	2175	-1
113613	339	2178	-1
113614	339	2283	-1
113615	339	2769	-1
113616	339	2778	-1
113617	339	3049	-1
113618	339	3051	-1
113619	339	3146	-1
113620	339	3272	-1
113621	339	3292	-1
113622	339	3406	-1
113623	339	1407	-1
113624	339	3493	-1
113625	340	35	1
113626	340	221	1
113627	340	255	1
113628	340	305	1
113629	340	547	1
113630	340	592	1
113631	340	746	1
113632	340	781	1
113633	340	952	1
113634	340	995	1
113635	340	979	1
113636	340	1122	1
113637	340	512	1
113638	340	1093	1
113639	340	248	1
113640	340	1453	1
113641	340	1750	1
113642	340	1853	1
113643	340	1876	1
113644	340	2087	1
113645	340	2249	1
113646	340	2507	1
113647	340	2542	1
113648	340	2677	1
113649	340	3209	1
113650	340	3293	1
113651	340	3541	1
113652	340	95	-1
113653	340	133	-1
113654	340	307	-1
113655	340	351	-1
113656	340	373	-1
113657	340	375	-1
113658	340	378	-1
113659	340	493	-1
113660	340	883	-1
113661	340	149	-1
113662	340	1184	-1
113663	340	1291	-1
113664	340	25	-1
113665	340	1333	-1
113666	340	1738	-1
113667	340	1272	-1
113668	340	2076	-1
113669	340	2521	-1
113670	340	2535	-1
113671	340	1366	-1
113672	340	3275	-1
113673	340	3322	-1
113674	340	3422	-1
113675	341	73	1
113676	341	106	1
113677	341	126	1
113678	341	181	1
113679	341	195	1
113680	341	214	1
113681	341	216	1
113682	341	173	1
113683	341	306	1
113684	341	327	1
113685	341	364	1
113686	341	369	1
113687	341	384	1
113688	341	410	1
113689	341	432	1
113690	341	442	1
113691	341	509	1
113692	341	554	1
113693	341	577	1
113694	341	592	1
113695	341	606	1
113696	341	292	1
113697	341	667	1
113698	341	713	1
113699	341	754	1
113700	341	796	1
113701	341	802	1
113702	341	824	1
113703	341	765	1
113704	341	859	1
113705	341	930	1
113706	341	979	1
113707	341	1012	1
113708	341	1018	1
113709	341	1077	1
113710	341	1092	1
113711	341	1130	1
113712	341	1142	1
113713	341	1143	1
113714	341	1172	1
113715	341	1173	1
113716	341	567	1
113717	341	1232	1
113718	341	488	1
113719	341	1261	1
113720	341	1263	1
113721	341	1264	1
113722	341	1275	1
113723	341	900	1
113724	341	1296	1
113725	341	1321	1
113726	341	1350	1
113727	341	1369	1
113728	341	1379	1
113729	341	27	1
113730	341	908	1
113731	341	874	1
113732	341	209	1
113733	341	1406	1
113734	341	931	1
113735	341	616	1
113736	341	728	1
113737	341	841	1
113738	341	1183	1
113739	341	1440	1
113740	341	1468	1
113741	341	1474	1
113742	341	1505	1
113743	341	1526	1
113744	341	1549	1
113745	341	39	1
113746	341	1598	1
113747	341	1605	1
113748	341	1607	1
113749	341	1284	1
113750	341	1644	1
113751	341	1645	1
113752	341	1658	1
113753	341	1198	1
113754	341	1683	1
113755	341	382	1
113756	341	1708	1
113757	341	1717	1
113758	341	1727	1
113759	341	1739	1
113760	341	1750	1
113761	341	1773	1
113762	341	1794	1
113763	341	1812	1
113764	341	1821	1
113765	341	1825	1
113766	341	1901	1
113767	341	1947	1
113768	341	1948	1
113769	341	1964	1
113770	341	1977	1
113771	341	2010	1
113772	341	2024	1
113773	341	2040	1
113774	341	1295	1
113775	341	1402	1
113776	341	2077	1
113777	341	1257	1
113778	341	2087	1
113779	341	2103	1
113780	341	2157	1
113781	341	2165	1
113782	341	2181	1
113783	341	2183	1
113784	341	2224	1
113785	341	2237	1
113786	341	2242	1
113787	341	2252	1
113788	341	1355	1
113789	341	2320	1
113790	341	2358	1
113791	341	2394	1
113792	341	2485	1
113793	341	2507	1
113794	341	2572	1
113795	341	2603	1
113796	341	221	1
113797	341	2671	1
113798	341	2674	1
113799	341	2696	1
113800	341	2717	1
113801	341	1300	1
113802	341	2777	1
113803	341	1308	1
113804	341	2810	1
113805	341	1316	1
113806	341	2831	1
113807	341	2832	1
113808	341	2842	1
113809	341	2844	1
113810	341	2858	1
113811	341	2874	1
113812	341	2942	1
113813	341	764	1
113814	341	3001	1
113815	341	1338	1
113816	341	3021	1
113817	341	3027	1
113818	341	3031	1
113819	341	3046	1
113820	341	3065	1
113821	341	3066	1
113822	341	3111	1
113823	341	3113	1
113824	341	3114	1
113825	341	3130	1
113826	341	65	1
113827	341	1088	1
113828	341	3191	1
113829	341	3209	1
113830	341	3223	1
113831	341	127	1
113832	341	3264	1
113833	341	3313	1
113834	341	3329	1
113835	341	1397	1
113836	341	3371	1
113837	341	105	1
113838	341	3383	1
113839	341	3426	1
113840	341	3437	1
113841	341	3451	1
113842	341	163	1
113843	341	3457	1
113844	341	3487	1
113845	341	3521	1
113846	341	3534	1
113847	341	3563	1
113848	341	3564	1
113849	341	3568	1
113850	341	34	-1
113851	341	41	-1
113852	341	115	-1
113853	341	146	-1
113854	341	239	-1
113855	341	263	-1
113856	341	266	-1
113857	341	272	-1
113858	341	275	-1
113859	341	288	-1
113860	341	362	-1
113861	341	378	-1
113862	341	392	-1
113863	341	395	-1
113864	341	411	-1
113865	341	493	-1
113866	341	514	-1
113867	341	544	-1
113868	341	552	-1
113869	341	618	-1
113870	341	639	-1
113871	341	666	-1
113872	341	687	-1
113873	341	751	-1
113874	341	869	-1
113875	341	873	-1
113876	341	993	-1
113877	341	1024	-1
113878	341	1050	-1
113879	341	1072	-1
113880	341	1104	-1
113881	341	1112	-1
113882	341	1116	-1
113883	341	1120	-1
113884	341	1214	-1
113885	341	349	-1
113886	341	1185	-1
113887	341	1244	-1
113888	341	557	-1
113889	341	1323	-1
113890	341	602	-1
113891	341	1347	-1
113892	341	1349	-1
113893	341	777	-1
113894	341	1184	-1
113895	341	1389	-1
113896	341	1393	-1
113897	341	25	-1
113898	341	1413	-1
113899	341	1418	-1
113900	341	408	-1
113901	341	615	-1
113902	341	1103	-1
113903	341	1111	-1
113904	341	1207	-1
113905	341	1395	-1
