id	patient_subgroup_a_id	patient_subgroup_b_id	relative_risk
23300	465	992	2.99722469736436
23301	992	465	4.87510639653087
23302	465	1017	10.5589796904931
23303	1017	465	7.32930740878409
23304	465	1018	10.5589796904931
23305	1018	465	6.1527649506506
23306	465	1020	10.5589796904931
23307	1020	465	9.41608156676677
23308	465	1015	10.5589796904931
23309	1015	465	6.99658358404315
23310	465	1022	10.5589796904931
23311	1022	465	9.48886060902937
23312	465	1024	10.5589796904931
23313	1024	465	10.2671028016572
23314	465	1025	10.5589796904931
23315	1025	465	9.76052882520948
23316	465	1027	10.5589796904931
23317	1027	465	6.76634448114038
23318	465	1028	10.5589796904931
23319	1028	465	8.25272702386995
23320	465	1029	10.5589796904931
23321	1029	465	8.65948342109767
23322	465	1048	4.57864060786683
23323	1048	465	2.62899212943373
23324	465	1050	10.6591446295176
23325	1050	465	4.99968369990605
23326	1099	465	3.10676927941312
23327	472	471	4.97610587024018
23328	471	472	7.74710403239278
23329	472	487	2.24993453928085
23330	487	472	3.03144890403498
23331	472	520	1.44738177993054
23332	520	472	1.29223693691172
23333	472	522	2.10081944336803
23334	522	472	1.88208757871976
23335	472	524	2.33563782020895
23336	524	472	2.20036464262599
23337	472	526	2.47569742907413
23338	526	472	2.41108708692305
23339	472	519	1.44738177993054
23340	519	472	1.3100661258814
23341	472	530	1.0528194785245
23342	530	472	1.04508124537143
23343	472	552	2.04729106755902
23344	552	472	2.48702331838495
23345	472	560	3.18559961367281
23346	560	472	3.77796228346143
23347	472	561	1.65556034770249
23348	561	472	3.6627823135288
23349	472	562	2.00698171429462
23350	562	472	3.0690552223423
23351	472	557	4.10939104150864
23352	557	472	3.7590495281069
23353	472	564	3.44973054659954
23354	564	472	3.65783555873538
23355	472	565	2.8345056851826
23356	565	472	3.34026486576513
23357	472	566	2.97175001949654
23358	566	472	3.63635596322937
23359	614	472	1.03359236926192
23360	472	619	1.87473551200057
23361	619	472	4.24073955364362
23362	472	624	1.13768968876206
23363	624	472	2.49137243180674
23364	472	625	1.71339416703313
23365	625	472	2.07218217869529
23366	472	623	1.1249778525119
23367	623	472	1.71668419004344
23368	656	472	6.44098938363935
23369	472	749	1.0528194785245
23370	749	472	1.04758396185468
23371	472	750	1.0528194785245
23372	472	742	3.38235553912878
23373	742	472	3.08496715088863
23374	472	755	2.8345056851826
23375	755	472	2.49032369988733
23376	472	757	1.87473551200057
23377	757	472	1.76019988004271
23378	472	758	3.38235553912878
23379	758	472	2.6047365147577
23380	472	761	1.0528194785245
23381	825	472	1.41768887063717
23382	472	828	4.97928923485799
23383	828	472	3.96591612400711
23384	472	829	4.96975441925312
23385	829	472	3.59896075794888
23386	472	833	4.59394487455117
23387	833	472	4.16619767763402
23388	472	834	3.77202280829983
23389	834	472	2.97130950308595
23390	472	835	4.96975441925312
23391	835	472	4.12196011720792
23392	472	837	4.97928923485799
23393	837	472	3.78660209988524
23394	472	838	4.96975441925312
23395	838	472	3.61987256691038
23396	472	832	4.86703355803238
23397	832	472	3.9738895539965
23398	472	839	4.96658630843933
23399	839	472	4.36179718772556
23400	472	840	4.96975441925312
23401	840	472	4.00845042938612
23402	472	841	4.33671984188164
23403	841	472	3.86535907536823
23404	472	844	4.73227118858632
23405	844	472	4.06454147997407
23406	472	845	4.96658630843933
23407	845	472	4.12712774019889
23408	472	847	4.10939104150864
23409	847	472	4.6981616612624
23410	472	849	4.33671984188164
23411	849	472	3.75354787969491
23412	472	843	4.34853540353029
23413	843	472	4.38953003016378
23414	472	855	4.96342325784751
23415	855	472	4.46662975032208
23416	472	856	4.76658658787398
23417	856	472	4.11840956621282
23418	472	858	3.69917558493783
23419	858	472	3.47387030037363
23420	472	864	4.96342325784751
23421	864	472	3.73304144113372
23422	472	865	4.70122972439862
23423	865	472	3.43006974859375
23424	472	866	4.50646059177809
23425	866	472	4.18704322608623
23426	472	861	4.97610587024018
23427	861	472	4.4594648619764
23428	472	867	3.6823389218005
23429	867	472	3.72613168274922
23430	472	869	4.3845503019452
23431	869	472	3.72511076394359
23432	472	870	4.5639329727575
23433	870	472	3.42981276522644
23434	472	872	1.44738177993054
23435	872	472	2.36107585106138
23436	472	877	4.96342325784751
23437	877	472	3.82499266830254
23438	472	879	4.00941319352849
23439	879	472	3.66321438870357
23440	881	472	1.13999929427555
23441	472	888	4.96658630843933
23442	888	472	3.56363370049323
23443	472	890	2.24993453928085
23444	890	472	2.71626244672521
23445	472	893	3.64056052292898
23446	893	472	4.11482773254711
23447	472	894	2.33563782020895
23448	894	472	2.23499530816014
23449	472	896	1.29855919324192
23450	896	472	1.80893735263914
23451	472	897	4.00941319352849
23452	897	472	4.19132603467567
23453	472	907	4.96975441925312
23454	907	472	4.28744361705621
23455	472	908	4.96975441925312
23456	908	472	4.23057873643751
23457	472	909	4.33282467687156
23458	909	472	4.08732885754187
23459	472	910	4.96975441925312
23460	910	472	3.80974524346784
23461	472	911	3.86890618970441
23462	911	472	3.70487297518446
23463	472	912	4.50646059177809
23464	912	472	3.70502855150824
23465	472	914	4.96975441925312
23466	914	472	3.8797793355126
23467	472	915	4.70122972439862
23468	915	472	3.68203796387555
23469	472	916	4.70122972439862
23470	916	472	3.6095169845648
23471	472	917	4.70122972439862
23472	917	472	3.86272425834751
23473	472	919	4.33282467687156
23474	919	472	3.58746480668929
23475	472	918	4.96975441925312
23476	918	472	3.91885711626121
23477	472	921	3.86890618970441
23478	921	472	3.68010812384833
23479	472	923	4.96975441925312
23480	923	472	4.05348814401316
23481	472	924	4.96975441925312
23482	924	472	3.9337159914514
23483	925	472	1.11626613339488
23484	472	933	1.05779953456866
23485	933	472	2.95455010941886
23486	472	936	4.3845503019452
23487	936	472	4.5869569111222
23488	472	946	3.25194451072471
23489	946	472	3.85683462235761
23490	472	952	1.34010722369069
23491	952	472	3.39456075681371
23492	949	472	1.78298906352405
23493	472	1043	2.95976930165122
23494	1043	472	3.00293997812925
23495	472	1044	2.7353118586639
23496	1044	472	3.99310778763226
23497	472	1045	1.78007594457788
23498	1045	472	2.83071016268679
23499	472	1047	3.57211957855529
23500	1047	472	4.55305364891952
23501	472	1048	1.00134347272084
23502	1048	472	1.30676535648088
23503	1058	472	1.07081487315781
23504	472	1060	2.10081944336803
23505	1060	472	3.05447847362236
23506	1059	472	1.41593778069958
23507	472	1063	1.65698546182333
23508	1063	472	2.41897736362701
23509	1066	472	1.28580384286337
23510	472	1068	1.24592789077001
23511	1068	472	1.7402515381563
23512	1071	472	1.45860952768362
23513	472	1259	3.53157342922417
23514	1259	472	2.95987682767864
23515	1265	472	2.37220101687144
23516	1263	472	1.0319660919197
23517	1290	472	1.63586965343844
23518	471	560	3.60861209280658
23519	560	471	2.73208573104674
23520	471	562	2.98259308588252
23521	562	471	2.90944744522404
23522	471	557	3.32585417542929
23523	557	471	1.94426245887223
23524	471	564	2.63695971312335
23525	564	471	1.78532307777858
23526	471	565	1.67720587988999
23527	565	471	1.26222377277972
23528	471	566	2.08536153880789
23529	566	471	1.6290421181619
23530	471	619	1.1772286666253
23531	619	471	1.6977044844246
23532	624	471	1.04979158956987
23533	471	749	1.1772286666253
23534	471	742	2.23273666968442
23535	742	471	1.30142922674149
23536	471	755	2.23273666968442
23537	755	471	1.25382812956112
23538	471	758	3.51412919375305
23539	758	471	1.73026922803551
23540	471	828	4.24460453469756
23541	828	471	2.16062985054625
23542	471	829	3.95493799019655
23543	829	471	1.83767041159096
23544	471	833	3.32585417542929
23545	833	471	1.93011964140985
23546	471	834	2.63212499456581
23547	834	471	1.32486923525424
23548	471	835	3.27391489944621
23549	835	471	1.74444502854192
23550	471	837	4.24460453469756
23551	837	471	2.06240195450439
23552	471	838	3.60861209280658
23553	838	471	1.68661002456667
23554	471	832	4.13170982800768
23555	832	471	2.15399004471749
23556	471	839	2.89109517482505
23557	839	471	1.63727400086895
23558	471	840	4.31391384288562
23559	840	471	2.23467303877115
23560	471	841	3.78364731409049
23561	841	471	2.15612197364018
23562	471	844	4.65269115671065
23563	844	471	2.55167690038358
23564	471	845	3.32585417542929
23565	845	471	1.78112418129563
23566	471	847	2.89109517482505
23567	847	471	2.11132593850484
23568	471	849	2.89109517482505
23569	849	471	1.59980209604172
23570	471	843	3.48667357940026
23571	843	471	2.24699922035313
23572	471	855	3.51412919375305
23573	855	471	2.05167434371414
23574	471	856	3.52762399759254
23575	856	471	1.94879305161047
23576	471	858	1.36363831401435
23577	471	864	4.25461447977962
23578	864	471	2.07070498736103
23579	471	865	4.31391384288562
23580	865	471	2.01295415936653
23581	471	866	3.60861209280658
23582	866	471	2.14295233612519
23583	471	861	3.9380052194256
23584	861	471	2.25991231732317
23585	471	867	2.84364453588363
23586	867	471	1.83894665459643
23587	471	869	2.84364453588363
23588	869	471	1.54644518860282
23589	471	870	4.17016840562861
23590	870	471	2.00194479514414
23591	471	872	1.1772286666253
23592	872	471	1.22685847437877
23593	471	877	2.84364453588363
23594	877	471	1.41842075407275
23595	471	879	1.67720587988999
23596	471	888	1.71371318273569
23597	471	890	1.15832100759629
23598	471	893	3.00422920677484
23599	893	471	2.16729291698821
23600	471	894	1.1772286666253
23601	471	896	2.47782993010701
23602	896	471	2.20736541275333
23603	471	897	2.84364453588363
23604	897	471	1.90052680442166
23605	471	907	3.60861209280658
23606	907	471	2.00063990729458
23607	471	908	3.60861209280658
23608	908	471	1.97387406269464
23609	471	909	3.95493799019655
23610	909	471	2.38368059108917
23611	471	910	2.63695971312335
23612	910	471	1.29780057995462
23613	471	911	1.48863845160328
23614	471	912	3.95493799019655
23615	912	471	2.0784419053987
23616	471	914	3.27391489944621
23617	914	471	1.6410834928277
23618	471	915	1.48863845160328
23619	471	916	3.95493799019655
23620	916	471	1.94209349388517
23621	471	917	2.9501688755734
23622	917	471	1.55047149386587
23623	471	919	2.9501688755734
23624	919	471	1.56101679408399
23625	471	918	2.63695971312335
23626	918	471	1.33529379953317
23627	471	921	1.75961094994056
23628	921	471	1.06905629004619
23629	471	923	3.95493799019655
23630	923	471	2.07195400603759
23631	471	924	3.95493799019655
23632	924	471	2.01019609153313
23633	471	936	7.67188863310984
23634	936	471	5.09708332354621
23635	471	946	2.51297340839383
23636	946	471	1.90426512659722
23637	471	1043	4.94090391108991
23638	1043	471	3.15053110357047
23639	471	1044	5.4711924327926
23640	1044	471	4.98602232938909
23641	471	1045	3.47459143883644
23642	1045	471	3.47818770572967
23643	471	1047	4.51073825795807
23644	1047	471	3.65626804727954
23645	471	1054	2.84364453588363
23646	1054	471	4.40809729428385
23647	471	1058	2.84364453588363
23648	1058	471	2.81136166240393
23649	471	1060	1.67720587988999
23650	1060	471	1.55725453088845
23651	471	1059	3.51412919375305
23652	1059	471	3.66775940292076
23653	471	1063	2.84364453588363
23654	1063	471	2.65362389986067
23655	471	1066	2.23273666968442
23656	1066	471	2.64987856298487
23657	471	1068	3.51412919375305
23658	1068	471	3.14021170227463
23659	1071	471	1.54473691399351
23660	1147	471	1.47108281484685
23661	1154	471	1.00523183235021
23662	471	1188	1.1772286666253
23663	1188	471	1.95348922217456
23664	471	1203	1.1772286666253
23665	1203	471	2.37859093150823
23666	1215	471	3.16676384033957
23667	1226	471	1.56392913160216
23668	471	1259	1.5339773719991
23669	1265	471	1.94557695725279
23670	548	475	1.20570946281233
23671	475	583	10.5626616035101
23672	583	475	13.9964826901415
23673	629	475	2.88935377330083
23674	475	632	3.87015961395487
23675	632	475	6.94103638258966
23676	475	643	1.74644632736516
23677	643	475	2.36910219174523
23678	475	674	7.09503845462217
23679	674	475	10.0601073279462
23680	711	475	1.36177798552798
23681	475	791	1.71451740535256
23682	791	475	1.57066686962781
23683	814	475	2.08747709888405
23684	475	920	2.95477224351142
23685	920	475	1.0942145103113
23686	475	1037	20.9896127624681
23687	1037	475	28.0854019138601
23688	475	1038	33.4881928927687
23689	1038	475	25.7065614598254
23690	475	1039	27.7885947642036
23691	1039	475	11.8858877841299
23692	475	1091	1.82048590374256
23693	1091	475	1.03806599358605
23694	1123	475	1.4875690044847
23695	475	1133	1.54789277097262
23696	1133	475	3.22122802295298
23697	475	1144	12.1858280221217
23698	1144	475	24.3109601649746
23699	475	1154	1.1138067478667
23700	475	1155	15.0346774825015
23701	1155	475	11.1912144640103
23702	475	1161	6.37457304468257
23703	1161	475	6.08428879073906
23704	475	1164	1.1294586547952
23705	1164	475	1.38658812853596
23706	475	1171	1.74644632736516
23707	1171	475	1.46402963097054
23708	475	1172	1.74644632736516
23709	1172	475	1.50388147811587
23710	475	1213	5.75203187763422
23711	1213	475	9.79876816580617
23712	475	1252	3.95940126768474
23713	1252	475	4.62602049920408
23714	475	1261	4.19235463241419
23715	1261	475	11.3676238955659
23716	481	571	20.1822635584852
23717	571	481	6.76700342054432
23718	481	679	9.56439473843447
23719	679	481	25.9734900432039
23720	481	684	9.56439473843447
23721	684	481	35.6151046798251
23722	481	976	22.6166517953706
23723	976	481	27.4796878836775
23724	481	1149	12.2067339111589
23725	1149	481	2.75948377172972
23726	481	1274	47.5066362578804
23727	1274	481	24.1272211595204
23728	481	1275	5.8215698019388
23729	1275	481	4.59875424606417
23730	487	519	1.26641055141212
23731	487	544	1.26641055141212
23732	550	487	2.73500726798711
23733	551	487	3.27655123803293
23734	487	552	2.20335070874685
23735	552	487	1.98573786355199
23736	487	558	1.17498017789374
23737	558	487	2.2186401846306
23738	487	560	2.18321902325131
23739	560	487	1.92107684149951
23740	487	561	2.50448022254226
23741	561	487	4.11031850927943
23742	487	557	2.686077364928
23743	557	487	1.82510467942292
23744	563	487	1.15268606988912
23745	487	564	1.58229191240054
23746	564	487	1.24519498846383
23747	487	566	1.10219864554055
23748	566	487	1.00058794076634
23749	578	487	1.65868470645537
23750	487	592	1.26641055141212
23751	592	487	1.47534746853562
23752	612	487	2.24690007729086
23753	487	625	1.67487229945607
23754	625	487	1.50478831387629
23755	487	623	1.55048157412815
23756	623	487	1.75812435845505
23757	724	487	2.32710931541939
23758	733	487	1.81945738681007
23759	487	744	1.26641055141212
23760	487	747	1.26641055141212
23761	747	487	1.02461524821668
23762	487	754	2.44705535737534
23763	754	487	1.85266647593426
23764	487	758	2.44705535737534
23765	758	487	1.40032196521276
23766	487	761	1.26641055141212
23767	774	487	1.03816919422197
23768	825	487	1.20734876683329
23769	487	828	4.3684808744682
23770	828	487	2.58525460115668
23771	487	829	3.55752998196451
23772	829	487	1.92159166947874
23773	487	833	2.24793264291467
23774	833	487	1.51625695216
23775	487	834	3.2684402976794
23776	834	487	1.91206205782119
23777	487	835	3.55752998196451
23778	835	487	2.20341005588406
23779	487	837	4.3684808744682
23780	837	487	2.46774938001272
23781	487	838	3.94319337017657
23782	838	487	2.14238897698914
23783	487	832	3.51170043785439
23784	832	487	2.12896934022549
23785	487	839	2.686077364928
23786	839	487	1.76811931827335
23787	487	840	3.19053252069971
23788	840	487	1.92124590324432
23789	487	841	4.20402175044557
23790	841	487	2.78461275663356
23791	487	844	4.14548953228536
23792	844	487	2.64350943266209
23793	487	845	2.686077364928
23794	845	487	1.67201393202501
23795	487	847	1.10219864554055
23796	487	849	2.24793264291467
23797	849	487	1.44582391158306
23798	487	843	2.36742708564034
23799	843	487	1.77394409990425
23800	487	855	3.96983661383924
23801	855	487	2.69370990808825
23802	487	856	3.81976284432457
23803	856	487	2.45291995482313
23804	487	858	3.1546737477554
23805	858	487	2.19995518293016
23806	487	864	2.44705535737534
23807	864	487	1.38410758885158
23808	487	865	2.83997888502435
23809	865	487	1.54057275778711
23810	487	866	4.35111048874747
23811	866	487	3.00351917628801
23812	487	861	3.50772820634024
23813	861	487	2.34026059631924
23814	487	867	3.15626957649557
23815	867	487	2.37233242495079
23816	487	869	2.44705535737534
23817	869	487	1.54670572781444
23818	487	870	4.00569623716837
23819	870	487	2.23567642642908
23820	487	877	2.44705535737534
23821	877	487	1.41869089619675
23822	487	879	3.15626957649557
23823	879	487	2.14323271034024
23824	487	888	4.20402175044557
23825	888	487	2.25621168497418
23826	487	893	1.44434201636839
23827	893	487	1.21131087306561
23828	487	897	2.44705535737534
23829	897	487	1.90073146321297
23830	487	907	1.87581899659401
23831	907	487	1.20895528972041
23832	487	908	3.19053252069971
23833	908	487	2.02864130438112
23834	487	909	2.50448022254226
23835	909	487	1.75461547583539
23836	487	910	2.83997888502435
23837	910	487	1.62470299637383
23838	487	911	1.87581899659401
23839	911	487	1.33360508197209
23840	487	912	3.55752998196451
23841	912	487	2.17327947884713
23842	487	914	2.50448022254226
23843	914	487	1.45936960122432
23844	487	915	1.58229191240054
23845	487	916	2.83997888502435
23846	916	487	1.6212016769117
23847	487	917	3.94319337017657
23848	917	487	2.40888276352151
23849	487	919	2.83997888502435
23850	919	487	1.74677070133489
23851	487	918	2.18321902325131
23852	918	487	1.2851262139798
23853	487	923	2.50448022254226
23854	923	487	1.5252705965088
23855	487	924	2.50448022254226
23856	924	487	1.47982965514785
23857	487	933	1.55048157412815
23858	933	487	3.21411997534821
23859	487	936	3.15626957649557
23860	936	487	2.45689071876711
23861	943	487	8.00220318584841
23862	945	487	2.9113531938362
23863	487	946	1.893362472616
23864	946	487	1.6706653078146
23865	951	487	3.56572801844138
23866	952	487	1.48620619891671
23867	487	949	1.81982354189295
23868	949	487	3.47870923442871
23869	956	487	6.31407050895524
23870	487	958	1.57847913637324
23871	958	487	3.75309661440908
23872	487	1018	1.26641055141212
23873	1018	487	1.19794877775545
23874	487	1048	1.38569816432302
23875	1048	487	1.3404631653728
23876	487	1050	1.26454544529564
23877	1096	487	2.6842810898475
23878	1129	487	1.26374320890663
23879	1133	487	1.19713575214749
23880	1186	487	1.09230958560716
23881	1220	487	3.95973670219675
23882	1228	487	1.11145774494602
23883	1252	487	4.86004013098154
23884	487	1259	4.50628854266679
23885	1259	487	2.79622003021958
23886	1267	487	2.01243989178309
23887	1271	487	5.08697028677505
23888	487	1290	1.08573858444915
23889	1290	487	1.37589505708251
23890	488	489	91.7748372180785
23891	489	488	85.0167833773526
23892	488	555	96.3392010575661
23893	555	488	65.1502919096442
23894	488	556	93.2458407048307
23895	556	488	139.830117766077
23896	488	580	19.984064039306
23897	580	488	5.89389003822621
23898	488	636	11.4718729032616
23899	636	488	5.37632902494332
23900	488	674	20.1764471411837
23901	674	488	8.69957560813002
23902	488	734	11.4718729032616
23903	734	488	12.9245043587387
23904	488	783	6.18414715325244
23905	783	488	1.95078974357787
23906	488	801	5.02391642514651
23907	801	488	1.9667513766416
23908	488	1037	7.35687567021363
23909	1037	488	3.00095152806525
23910	488	1039	5.02391642514651
23911	488	1103	6.18414715325244
23912	1103	488	4.77534340084634
23913	488	1133	5.02391642514651
23914	1133	488	3.22299505687118
23915	488	1249	6.18414715325244
23916	1249	488	8.88414263095691
23917	488	1270	1.63620921280348
23918	1270	488	1.30702897255603
23919	488	1271	4.22970313883431
23920	1271	488	1.94662741864067
23921	488	1269	19.984064039306
23922	1269	488	10.5256289959401
23923	489	545	3.92149558437111
23924	545	489	4.92779910643232
23925	489	555	88.9013519613032
23926	555	489	65.1502919096442
23927	489	556	86.2720905307633
23928	556	489	139.830117766077
23929	489	571	26.9072962126072
23930	571	489	19.2252558461049
23931	489	572	4.6299530975176
23932	572	489	2.76509683144425
23933	489	636	37.3404051990822
23934	636	489	18.9514335884668
23935	489	734	10.5735309870419
23936	734	489	12.9245043587387
23937	489	806	4.6299530975176
23938	806	489	4.61911883288242
23939	489	941	5.69931983595212
23940	941	489	4.99864322223215
23941	489	1037	2.17545797764384
23942	489	1149	18.5816597195079
23943	1149	489	8.93772890108945
23944	489	1235	10.5735309870419
23945	1235	489	8.11079987370849
23946	489	1249	5.69931983595212
23947	1249	489	8.88414263095691
23948	492	493	210.777058551559
23949	493	492	212.101859731445
23950	492	494	188.506552513651
23951	494	492	227.562961919315
23952	492	507	2.50182462494867
23953	507	492	8.70447902053726
23954	493	494	258.843205015285
23955	494	493	308.290947964691
23956	494	583	3.24619186988155
23957	494	1179	5.0381349120379
23958	494	1289	1.64657841995207
23959	498	718	17.8365854291575
23960	718	498	10.4019965192795
23961	498	794	37.4231464274799
23962	794	498	9.27222890570426
23963	498	803	2.5719413296422
23964	498	1098	63.1236133569585
23965	1098	498	38.0686114757221
23966	498	1154	3.35352020258919
23967	498	1161	31.0337168887571
23968	1161	498	5.87919059687608
23969	498	1171	138.556907470947
23970	1171	498	25.4903471807507
23971	498	1172	138.556907470947
23972	1172	498	26.1552137556201
23973	498	1270	2.5472072874358
23974	1270	498	1.30702897255603
23975	520	521	4.3507402928153
23976	521	520	9.28787635118688
23977	520	522	4.3507402928153
23978	522	520	4.36297026496551
23979	520	524	4.3507402928153
23980	524	520	4.58200832636767
23981	520	525	4.3507402928153
23982	525	520	4.76139631324786
23983	520	526	4.35310127186115
23984	526	520	4.76287053754112
23985	520	519	4.3507402928153
23986	519	520	4.40945584557096
23987	520	528	4.3507402928153
23988	528	520	5.76272239315222
23989	520	529	4.3507402928153
23990	529	520	9.68350458218499
23991	520	530	4.3507402928153
23992	530	520	4.82813474796458
23993	520	531	4.3507402928153
23994	531	520	5.61112286493865
23995	520	532	4.35783325706373
23996	532	520	6.66734243469059
23997	520	533	4.3507402928153
23998	533	520	6.40144862995538
23999	520	534	4.3507402928153
24000	534	520	5.41473338956267
24001	520	536	4.3507402928153
24002	536	520	5.35848733734754
24003	520	539	4.3507402928153
24004	539	520	8.18683203976554
24005	520	540	4.3507402928153
24006	540	520	7.50792252342721
24007	520	541	4.3507402928153
24008	541	520	5.05660821158582
24009	520	543	4.3507402928153
24010	543	520	4.59218304033856
24011	520	544	4.3507402928153
24012	544	520	4.45375136905574
24013	520	552	1.40852436352362
24014	552	520	1.91839333693032
24015	520	560	2.25768532353405
24016	560	520	2.99212580794495
24017	520	562	4.37210994376293
24018	562	520	7.54983283475966
24019	520	564	1.12281807679436
24020	564	520	1.33110275880792
24021	520	565	4.3507402928153
24022	565	520	5.69900203999546
24023	520	743	4.3507402928153
24024	743	520	5.67807609915522
24025	520	744	4.3507402928153
24026	744	520	4.31746106466086
24027	520	746	4.3507402928153
24028	746	520	4.65071020864639
24029	520	747	4.3507402928153
24030	747	520	5.28079013044834
24031	520	748	4.3507402928153
24032	748	520	5.18788791996838
24033	520	749	4.3507402928153
24034	749	520	4.83944140963451
24035	520	750	4.3507402928153
24036	750	520	4.25241692974783
24037	520	752	4.3507402928153
24038	752	520	5.51116681547938
24039	520	742	4.3507402928153
24040	742	520	4.4378290452203
24041	520	754	4.3507402928153
24042	754	520	4.9475995766164
24043	520	755	4.3507402928153
24044	755	520	4.27878592344811
24045	520	753	4.3507402928153
24046	753	520	5.56569444342272
24047	520	757	4.3507402928153
24048	757	520	4.56851244696181
24049	520	758	4.3507402928153
24050	758	520	3.76097158668838
24051	520	759	4.3507402928153
24052	759	520	5.98879335947612
24053	520	760	4.3507402928153
24054	760	520	5.41473338956267
24055	520	761	4.3507402928153
24056	761	520	4.39074244041588
24057	520	762	4.3507402928153
24058	762	520	6.2146562328758
24059	520	763	4.3507402928153
24060	763	520	6.05628042218742
24061	822	520	2.63306937588458
24062	825	520	1.42032496420621
24063	520	828	4.36257865922358
24064	828	520	3.9489810404381
24065	520	829	4.35546559090854
24066	829	520	3.58546716583476
24067	520	833	4.35310127186115
24068	833	520	4.4460928287412
24069	520	834	2.00762798466548
24070	834	520	1.77033567305731
24071	520	835	4.35546559090854
24072	835	520	4.10339187037772
24073	520	837	4.36257865922358
24074	837	520	3.77141012108038
24075	520	838	4.35546559090854
24076	838	520	3.60619123047223
24077	520	832	4.36495640954202
24078	832	520	4.04942797417943
24079	520	839	4.35310127186115
24080	839	520	4.3406034327073
24081	520	840	4.35546559090854
24082	840	520	3.99105067968762
24083	520	841	1.70007328561114
24084	841	520	1.69615972329192
24085	520	844	2.30483670572361
24086	844	520	2.21602657229358
24087	520	845	4.35310127186115
24088	845	520	4.1084764474432
24089	520	847	1.70007328561114
24090	847	520	2.17311515930857
24091	520	849	4.35310127186115
24092	849	520	4.24292080796791
24093	520	855	4.3507402928153
24094	855	520	4.44418420025017
24095	520	856	4.35783325706373
24096	856	520	4.26393282674936
24097	520	858	4.35310127186115
24098	858	520	4.59390538706271
24099	520	864	4.3507402928153
24100	864	520	3.71826344295841
24101	520	865	4.35546559090854
24102	865	520	3.60046815350117
24103	520	866	2.25768532353405
24104	866	520	2.3478318091022
24105	520	861	2.9069076564918
24106	861	520	2.92321376905681
24107	520	867	4.3507402928153
24108	867	520	4.91230734537309
24109	520	869	4.3507402928153
24110	869	520	4.14597927269444
24111	520	870	4.36020427745317
24112	870	520	3.72016232286036
24113	872	520	1.53675527568682
24114	520	877	4.3507402928153
24115	877	520	3.80933950500211
24116	520	888	4.35310127186115
24117	888	520	3.55043602875969
24118	520	893	1.62471061462969
24119	893	520	2.05246844428696
24120	520	894	4.3507402928153
24121	894	520	4.65245434504823
24122	520	907	4.35546559090854
24123	907	520	4.26710519677105
24124	520	908	4.35546559090854
24125	908	520	4.21085751365146
24126	520	909	1.12281807679436
24127	909	520	1.18514993076064
24128	520	910	4.35546559090854
24129	910	520	3.79430144374315
24130	520	911	2.25768532353405
24131	911	520	2.41797275442851
24132	520	912	4.35546559090854
24133	912	520	4.04808072130296
24134	520	914	4.35546559090854
24135	914	520	3.86365916857556
24136	520	915	4.35546559090854
24137	915	520	3.86126636358851
24138	520	916	4.35546559090854
24139	916	520	3.78623823425032
24140	520	917	4.35546559090854
24141	917	520	4.04808072130296
24142	520	919	4.35546559090854
24143	919	520	4.07521458438682
24144	520	918	4.35546559090854
24145	918	520	3.90235339150438
24146	520	921	4.35546559090854
24147	921	520	4.66953932996675
24148	520	923	4.35546559090854
24149	923	520	4.035629216764
24150	520	924	4.35546559090854
24151	924	520	3.91706526605429
24152	520	927	3.4586798602182
24153	927	520	5.6624465849454
24154	520	926	4.43045573784006
24155	926	520	11.9484920248167
24156	520	946	1.97679398270058
24157	946	520	2.62738236375189
24158	520	1017	4.3507402928153
24159	1017	520	7.32930740878409
24160	520	1018	4.3507402928153
24161	1018	520	6.1527649506506
24162	520	1020	4.3507402928153
24163	1020	520	9.41608156676677
24164	520	1015	4.3507402928153
24165	1015	520	6.99658358404315
24166	520	1022	4.3507402928153
24167	1022	520	9.48886060902937
24168	520	1024	4.3507402928153
24169	1024	520	10.2671028016572
24170	520	1025	4.3507402928153
24171	1025	520	9.76052882520948
24172	520	1027	4.3507402928153
24173	1027	520	6.76634448114038
24174	520	1028	4.3507402928153
24175	1028	520	8.25272702386995
24176	520	1029	4.3507402928153
24177	1029	520	8.65948342109767
24178	520	1043	3.30535232640848
24179	1043	520	3.74582915783822
24180	1044	520	1.03892753635211
24181	520	1045	1.16526931859881
24182	1045	520	2.08140770448219
24183	520	1047	1.87606064110608
24184	1047	520	2.67963042718388
24185	520	1048	1.99373999226147
24186	1048	520	2.89379776241905
24187	520	1050	4.36495640954202
24188	1050	520	4.99968369990605
24189	520	1259	2.66710862626141
24190	1259	520	2.50691010440817
24191	521	522	9.28787635118688
24192	522	521	4.36297026496551
24193	521	524	9.28787635118688
24194	524	521	4.58200832636767
24195	521	525	9.28787635118688
24196	525	521	4.76139631324786
24197	521	526	9.30047048785749
24198	526	521	4.76287053754112
24199	521	519	9.28787635118688
24200	519	521	4.40945584557096
24201	521	528	9.28787635118688
24202	528	521	5.76272239315222
24203	521	529	9.28787635118688
24204	529	521	9.68350458218499
24205	521	530	9.28787635118688
24206	530	521	4.82813474796458
24207	521	531	9.28787635118688
24208	531	521	5.61112286493865
24209	521	532	9.32577460802617
24210	532	521	6.66734243469059
24211	521	533	9.28787635118688
24212	533	521	6.40144862995538
24213	521	534	9.28787635118688
24214	534	521	5.41473338956267
24215	521	536	9.28787635118688
24216	536	521	5.35848733734754
24217	521	539	9.28787635118688
