id	disease_a_id	disease_b_id	relative_risk
1931	42	55	1.25799811362956
1932	42	60	1.68971368624826
1933	42	71	2.2265362334802
1934	71	42	5.14900305062935
1935	72	42	1.41830226325891
1936	42	73	2.85921181814565
1937	42	75	2.59489573528097
1938	75	42	1.2378753925477
1939	42	76	2.07521598079484
1940	42	85	1.23938568263692
1941	42	86	5.34691279701048
1942	86	42	1.951686678368
1943	42	88	2.15410332236619
1944	88	42	1.15422816441347
1945	103	42	2.11846013209054
1946	42	104	2.71122409326482
1947	104	42	1.48497311624706
1948	42	105	1.84103334080058
1949	42	107	1.44661510525352
1950	107	42	1.16588664580611
1951	42	108	2.69890060430644
1952	108	42	1.52601124180702
1953	42	109	2.02733811634964
1954	109	42	1.3041014652404
1955	110	42	1.01885282515638
1956	116	42	1.01782396511774
1957	42	122	3.0162178113848
1958	122	42	1.04648851645046
1959	43	46	1.9581470309617
1960	43	57	1.77232505442064
1961	57	43	1.67574037242658
1962	43	60	1.06183656606442
1963	43	61	1.36158467813469
1964	43	64	1.22735922079661
1965	64	43	1.87204047876597
1966	43	70	4.1533556458633
1967	70	43	1.63597371961956
1968	43	75	1.35136419867557
1969	83	43	1.12175412660524
1970	91	43	4.11954999091003
1971	43	101	1.08425423650163
1972	43	110	1.23576731602498
1973	43	111	1.00367041930626
1974	43	113	1.12216640140758
1975	43	115	1.60522904502672
1976	115	43	1.28232148340101
1977	43	117	2.58013683929388
1978	43	118	1.85598308376673
1979	118	43	1.31159941095174
1980	43	121	1.34888508017738
1981	43	124	1.17713379650474
1982	125	43	1.00439577747854
1983	43	126	1.60669814122895
1984	126	43	2.87712804608324
1985	43	129	2.04548686319166
1986	132	43	1.16028417271524
1987	133	43	1.94814476067739
1988	43	135	11.8011576232615
1989	135	43	6.12215395692603
1990	47	44	1.1454318663171
1991	44	50	8.90813271780305
1992	50	44	5.10592300593265
1993	44	60	1.08367018574133
1994	74	44	1.50593676689475
1995	44	75	1.17349321686878
1996	44	76	8.8382559880451
1997	76	44	4.63241179792902
1998	84	44	1.36059510315873
1999	44	87	7.01651464410442
2000	87	44	6.62239188199134
2001	44	92	2.74435234775091
2002	92	44	2.33016383856838
2003	94	44	2.56614566700722
2004	44	98	7.15557610150544
2005	98	44	10.2519180820925
2006	44	105	4.43254493070414
2007	105	44	2.95135552010639
2008	44	106	8.59190741641974
2009	106	44	4.45323425821117
2010	110	44	1.08551868072253
2011	111	44	2.79984860996952
2012	114	44	1.66491605202747
2013	116	44	1.2561525520124
2014	49	45	2.15010703381674
2015	45	50	1.12105014565259
2016	50	45	1.11996805744206
2017	45	53	1.32385228874398
2018	53	45	1.86260920171266
2019	45	55	2.19559658562144
2020	55	45	2.98733519409701
2021	45	58	2.29297812150872
2022	58	45	3.01693191491404
2023	62	45	1.85567891794655
2024	45	68	1.43435087243303
2025	68	45	2.55546094284421
2026	69	45	2.74929996330952
2027	45	72	3.7780967080868
2028	72	45	3.7951259712536
2029	45	73	4.56678494643242
2030	73	45	3.66283782271545
2031	45	75	1.75946459546167
2032	75	45	2.02530158606823
2033	45	76	1.52186468213572
2034	76	45	1.37900695110862
2035	45	85	2.08975553208141
2036	85	45	2.22425154482925
2037	45	86	3.86076774334766
2038	86	45	3.61269946512339
2039	45	88	4.02769950021709
2040	88	45	4.87801388467509
2041	45	89	2.64500548779505
2042	89	45	4.25986556979888
2043	91	45	1.06094469156399
2044	45	92	1.80343982168021
2045	92	45	2.64918085820984
2046	94	45	1.18038876615147
2047	103	45	1.22666085758812
2048	45	104	3.11346409520581
2049	104	45	4.06033636106708
2050	45	105	1.28018084500186
2051	105	45	1.53328995050793
2052	107	45	1.8187440710665
2053	45	108	2.56711531671709
2054	108	45	3.48752810395621
2055	45	109	2.20679032892715
2056	109	45	3.40900856615911
2057	110	45	1.41578368072837
2058	45	127	1.24688985222374
2059	127	45	1.78945231506343
2060	129	45	1.84614294402701
2061	45	134	1.03265100005464
2062	134	45	1.89586796846202
2063	46	47	1.04419238738199
2064	47	46	1.04129499927052
2065	51	46	2.37881049778917
2066	52	46	2.17476893781399
2067	56	46	1.28063475465696
2068	46	57	1.30242633281405
2069	57	46	2.86494725210171
2070	46	61	1.20479970893292
2071	61	46	1.6971533612845
2072	64	46	2.27667406380399
2073	66	46	2.10583220644226
2074	46	67	2.42881387758038
2075	67	46	2.45315662857206
2076	74	46	1.04342900197521
2077	79	46	1.93485599307705
2078	83	46	2.49073604257991
2079	46	93	2.81222033946662
2080	93	46	3.99624505209435
2081	46	101	23.2360264262811
2082	101	46	17.8272927086709
2083	46	102	21.5088614138566
2084	102	46	11.543133535454
2085	46	110	1.27516909280102
2086	111	46	1.27728972180644
2087	46	113	3.49554202794784
2088	113	46	2.06892460954947
2089	46	115	4.7659317669865
2090	115	46	9.00102318134254
2091	46	117	5.4515601581254
2092	117	46	3.60312134040135
2093	118	46	1.55542693389629
2094	46	124	8.67759390522248
2095	124	46	8.15984969027504
2096	46	126	1.11651713017742
2097	126	46	4.57667431049921
2098	46	128	1.58909294156832
2099	128	46	2.11274846576954
2100	135	46	8.78298772810889
2101	61	47	1.38987513914618
2102	47	75	1.80127574479648
2103	79	47	1.37161572469569
2104	47	87	3.22142677044521
2105	47	91	1.64506941004033
2106	91	47	3.08700763176481
2107	47	92	1.10472920243252
2108	47	95	2.15952882835863
2109	47	100	1.52023903778318
2110	100	47	11.1757758169213
2111	47	111	2.12306126827725
2112	111	47	4.68029330721169
2113	47	114	1.07007713253621
2114	114	47	1.53352553982213
2115	47	124	3.00811678172097
2116	124	47	3.09358040673141
2117	47	135	2.60673863467605
2118	135	47	3.25778636988106
2119	48	53	5.04716898279872
2120	48	54	2.08524905912329
2121	48	56	3.86794634362469
2122	56	48	2.24604844786147
2123	48	59	2.19523142841648
2124	48	77	3.87401207289631
2125	77	48	3.62678176593311
2126	48	78	9.8074272831365
2127	78	48	8.50285669786884
2128	48	82	3.97026832451998
2129	82	48	1.65333037682964
2130	48	84	2.08814484232521
2131	48	90	3.77384325586874
2132	48	93	2.37494059037905
2133	48	94	4.30305075764607
2134	48	96	4.09214477605841
2135	96	48	5.84263460957028
2136	48	98	8.43986139123994
2137	48	99	9.59463667401071
2138	99	48	4.73183319728146
2139	48	116	1.95807521792368
2140	48	119	1.11162939093828
2141	48	125	1.48997197881111
2142	48	127	1.18379182094565
2143	48	132	5.37405943736081
2144	132	48	1.36063728997172
2145	48	133	1.77565029223331
2146	49	50	1.27660530778003
2147	49	53	2.13462089345177
2148	49	54	1.44407412366195
2149	54	49	2.26626319352348
2150	49	55	1.64122802549532
2151	56	49	1.22255959564267
2152	49	60	2.1900292140714
2153	49	73	3.32734453430258
2154	49	75	2.26299529448966
2155	49	76	1.63351471512566
2156	49	85	3.1307243038877
2157	49	88	3.45986958083003
2158	49	89	2.20089733079693
2159	49	93	1.17909603806885
2160	93	49	1.48618240398508
2161	49	94	1.34871596365001
2162	94	49	1.11133203110302
2163	49	105	2.26166675607668
2164	49	106	1.49691410943442
2165	49	121	1.00278609931023
2166	49	122	3.25191624828388
2167	49	127	2.47102956580441
2168	49	134	2.43483929049402
2169	53	50	1.6309584196628
2170	55	50	1.31510975684329
2171	50	60	2.67979924126175
2172	60	50	3.32101982923904
2173	62	50	1.01841690828436
2174	50	73	2.93481988040469
2175	73	50	2.4129562225597
2176	74	50	1.12781317439907
2177	50	75	2.26639211403405
2178	75	50	2.6263357527092
2179	50	76	4.80036566988865
2180	76	50	4.37506320015421
2181	84	50	3.67888645410186
2182	50	85	1.63594951943749
2183	85	50	1.75071158675738
2184	86	50	2.64265375536758
2185	50	87	3.79553702276497
2186	87	50	6.16347484666262
2187	50	88	1.24704533930272
2188	88	50	1.66764444253758
2189	90	50	1.14983766774293
2190	50	92	1.16724586643073
2191	92	50	1.72545798364666
2192	94	50	2.3503021354554
2193	50	98	4.16606925031939
2194	98	50	10.03472831146
2195	103	50	1.26846961151038
2196	50	104	1.95941921208649
2197	104	50	2.67697073370712
2198	50	105	3.71467067615391
2199	105	50	4.36916484480417
2200	50	106	4.75188672881196
2201	106	50	4.22907833525261
2202	107	50	1.18771586363573
2203	50	108	1.35665697376652
2204	108	50	1.84918031617257
2205	109	50	1.3867584500222
2206	50	110	1.03371624474425
2207	110	50	2.75102833105917
2208	111	50	1.85952929051759
2209	114	50	1.28577112594729
2210	116	50	1.92656749124114
2211	122	50	2.19273062246518
2212	50	127	1.40261640019322
2213	127	50	2.02278829592543
2214	129	50	1.15123404066882
2215	134	50	1.32168693204654
2216	136	50	1.80451806315102
2217	51	61	2.02081094528152
2218	51	66	1.9442415392493
2219	51	70	2.88615887176989
2220	51	74	2.32938026957994
2221	51	79	2.17091282933276
2222	79	51	1.45890310046446
2223	51	82	1.93592626381571
2224	82	51	1.19677861393557
2225	51	91	10.0603394572256
2226	91	51	5.12907677837405
2227	51	95	1.61917448032682
2228	95	51	1.20039769619789
2229	100	51	1.06533245063242
2230	51	101	1.42723384759127
2231	51	110	2.19912652613356
2232	51	113	2.90988530501692
2233	51	116	4.03714663121315
2234	116	51	1.98498746430291
2235	51	132	3.74920041673708
2236	132	51	1.41508808215196
2237	51	133	6.27265925844381
2238	133	51	4.83147590785132
2239	52	59	3.74335616033811
2240	59	52	2.36090980521024
2241	52	61	1.02536975875622
2242	52	63	2.392523672103
2243	63	52	5.5247377717209
2244	64	52	3.34598940998888
2245	65	52	1.15625353691388
2246	52	67	8.02717354770704
2247	67	52	8.68664844505697
2248	52	81	1.89722734094362
2249	81	52	4.03244961784833
2250	52	93	3.77317456435058
2251	93	52	5.77144548345172
2252	96	52	1.53546993930371
2253	97	52	1.69458417790164
2254	52	101	3.50479712051519
2255	52	102	2.41415891041777
2256	102	52	1.39489269369726
2257	52	113	4.54575672798376
2258	52	117	3.71097246946183
2259	117	52	2.6736244986918
2260	125	52	2.76981520313938
2261	52	128	2.82208696477987
2262	128	52	4.04690747901799
2263	52	129	5.63262237036989
2264	129	52	3.07166860309256
2265	130	52	1.42601950391212
2266	52	131	13.771641317928
2267	131	52	28.2935517251198
2268	54	53	4.51028844589441
2269	53	55	6.21469069741092
2270	55	53	6.02773690418296
2271	56	53	2.97796912071568
2272	57	53	2.82116924250252
2273	53	59	2.39846045834087
2274	59	53	5.29132967462497
2275	61	53	1.3994814601217
2276	66	53	2.2485842427157
2277	53	68	1.22874697307824
2278	68	53	1.55726831117315
2279	69	53	2.74083706086957
2280	53	72	3.42636226673047
2281	53	73	4.64578922111396
2282	73	53	2.65328738763305
2283	53	75	3.35661192498
2284	75	53	2.73765354977464
2285	53	76	4.70376288876823
2286	76	53	3.01184040295675
2287	77	53	1.69736293416269
2288	53	85	4.3278304619648
2289	85	53	3.28505603197566
2290	53	86	4.05885589442683
2291	53	87	1.27023475593329
2292	90	53	1.41662069382813
2293	94	53	2.33085028319066
2294	96	53	1.85780372540353
2295	53	105	2.02519187320109
2296	105	53	1.70636342293997
2297	53	106	3.38759732335124
2298	106	53	2.11746834320785
2299	114	53	1.36497004424229
2300	116	53	1.07933500860752
2301	119	53	4.74856178766577
2302	53	121	1.00144872871618
2303	121	53	2.41655074153681
2304	53	122	4.4773036788431
2305	122	53	2.57792902342079
2306	53	127	1.12661025086091
2307	133	53	1.98830141679032
2308	54	56	2.48099709242701
2309	56	54	4.61490336683997
2310	54	59	4.66443756098003
2311	59	54	1.56555666494192
2312	54	61	3.57716708563155
2313	54	66	3.12611794983228
2314	66	54	2.78267605681986
2315	77	54	1.59985642456581
2316	54	81	1.4011841326888
2317	81	54	1.60643272439838
2318	54	93	41.6345061178954
2319	93	54	33.7984237915795
2320	54	101	1.45708701219031
2321	54	102	1.47345510105566
2322	54	104	1.48693337713583
2323	54	124	2.08771935706689
2324	124	54	1.25464937400039
2325	54	128	2.13048844214426
2326	128	54	1.62646856377737
2327	54	131	1.78171444065043
2328	131	54	1.95396994993387
2329	54	132	2.50567101471685
2330	133	54	1.55359686131682
2331	55	58	2.18881086972545
2332	58	55	2.11780788786997
2333	59	55	1.33108840344238
2334	55	68	1.54424265743993
2335	68	55	2.0232310850339
2336	55	72	3.98194508887239
2337	72	55	2.93561467929253
2338	55	73	5.33847917636225
2339	73	55	3.12352932062951
2340	55	75	2.98883008379697
2341	75	55	2.51466149215443
2342	55	76	3.0902049108718
2343	76	55	2.04379208589329
2344	55	85	1.64265733872734
2345	85	55	1.28138648281867
2346	55	86	5.10892762378657
2347	86	55	3.35827755543874
2348	55	88	1.51125209105119
2349	88	55	1.46039476239111
2350	55	92	2.65981461196955
2351	92	55	2.87274915397423
2352	94	55	1.33399614475703
2353	103	55	1.23968635848527
2354	55	104	1.3542243153222
2355	104	55	1.36865134543023
2356	55	105	2.35377943272028
2357	105	55	2.03591756650065
2358	55	106	2.23499620337722
2359	106	55	1.43619353977813
2360	55	122	5.39387836090611
2361	122	55	3.14399562693946
2362	55	127	1.835594935025
2363	127	55	1.92434684890918
2364	56	59	5.98392381785904
2365	59	56	1.07320125263448
2366	56	66	2.96382597657211
2367	66	56	1.41633417982712
2368	56	72	2.7212540068949
2369	56	77	1.69568124029908
2370	77	56	2.75772522515588
2371	56	82	2.55444827505712
2372	82	56	1.82474106982581
2373	56	86	2.84831355340217
2374	56	90	1.26304899499727
2375	56	92	1.84339066077833
2376	56	93	1.89847258514417
2377	56	94	3.27874386550977
2378	56	102	3.08187362685936
2379	56	115	1.48998063417022
2380	56	119	3.83370856985479
2381	119	56	2.80842379103135
2382	56	122	1.57405011743486
2383	56	124	1.28666887223821
2384	56	133	1.06170887241805
2385	57	59	2.04262134684776
2386	57	61	3.14094690518317
2387	61	57	2.00808220957738
2388	57	64	1.49452949371305
2389	64	57	2.40494134786127
2390	77	57	1.00244329579375
2391	57	101	1.99984679890125
2392	57	110	1.71157630977335
2393	57	112	10.4319475140531
2394	112	57	8.12571618393523
2395	57	114	4.24209942617038
2396	114	57	2.77928049829139
2397	57	116	3.09541443508158
2398	116	57	2.60479806346681
2399	57	123	1.95500492451869
2400	57	124	3.11746602443574
2401	124	57	1.45638269451998
2402	57	126	1.13435333812829
2403	126	57	2.10666079998844
2404	57	132	5.25991150402068
2405	132	57	3.37377147164519
2406	57	133	6.20225415075527
2407	133	57	8.03673441471968
2408	57	135	2.96139770437509
2409	135	57	1.678690867506
2410	58	60	1.09869072359137
2411	60	58	1.02183630509882
2412	58	72	4.61169733965032
2413	72	58	3.46909920422386
2414	58	73	6.11161584075244
2415	73	58	3.68750340908538
2416	58	75	1.32987930994673
2417	75	58	1.16871007905989
2418	58	86	4.7550984085573
2419	86	58	3.25722122468706
2420	58	87	1.87246102001161
2421	87	58	2.26799174777847
2422	58	92	1.46079024849499
2423	92	58	1.63371473066656
2424	103	58	3.71900662786021
2425	58	104	2.21678508707005
2426	104	58	2.25357770188892
2427	117	58	1.5209094635241
2428	120	58	15.6053698887832
2429	58	122	6.26178639946482
2430	122	58	3.71956248958519
2431	131	58	2.568615997906
2432	136	58	1.48817931835759
2433	59	61	5.86959205257116
2434	61	59	14.2858736880816
2435	59	63	3.73240385511641
2436	63	59	13.9387381347988
2437	66	59	1.06906774616008
2438	59	72	5.59548591872542
2439	72	59	1.79101440106581
2440	59	75	3.1284485254101
2441	75	59	1.17783670185576
2442	78	59	2.6736656016664
2443	81	59	1.5613102210554
2444	59	86	5.51340549555271
2445	86	59	1.58565016320118
2446	59	92	2.17969887017943
2447	92	59	1.0550479240142
2448	93	59	1.93983218929948
2449	59	94	1.0208256807819
2450	94	59	1.61742195954595
2451	59	99	1.11737036164098
2452	99	59	5.22269980628578
2453	59	121	1.04895077160532
2454	121	59	1.16854062417135
2455	59	122	2.20888580387072
2456	59	127	2.2014540130795
2457	59	130	2.36090980521024
2458	130	59	7.05738495783851
2459	59	131	3.39837827927158
2460	131	59	11.2205557020462
2461	132	59	2.1943493165144
2462	133	59	4.73116617432337
2463	60	62	1.10798220790627
2464	60	71	1.22072094134371
2465	71	60	5.55496163600846
2466	60	75	1.95892811795251
2467	75	60	1.84382383250977
2468	60	76	1.17287034993249
2469	83	60	1.28172528093218
2470	84	60	2.40456316668653
2471	60	85	2.18608149185246
2472	60	88	2.53468285090648
2473	88	60	2.63428623788966
2474	60	89	1.7179390180731
2475	89	60	2.2603123846065
2476	90	60	2.2632979161349
2477	94	60	1.10691908850665
2478	95	60	1.34048836981815
2479	60	98	1.64813150854956
2480	98	60	3.13020206634319
2481	99	60	2.70682984331029
2482	103	60	3.38997519488147
2483	60	104	4.02066419051523
2484	104	60	4.15683905066771
2485	60	105	4.47262566004046
2486	105	60	4.16394510787548
2487	60	106	1.35737315284752
2488	60	107	4.30479572319517
2489	107	60	6.80860564934378
2490	60	108	4.53749710530838
2491	108	60	5.03616847371428
2492	60	109	4.60108307879602
2493	109	60	5.80828419106505
2494	60	110	2.58203198815
2495	110	60	5.5438805458795
2496	113	60	1.53154690676533
2497	116	60	3.04917553950302
2498	120	60	1.71598065846169
2499	60	121	2.4458894909216
2500	121	60	6.77330428429618
2501	125	60	3.09894061665816
2502	60	127	1.64813150854956
2503	127	60	1.92904795447561
2504	60	129	3.31321801924707
2505	129	60	7.19102199570741
2506	60	134	3.68495480860281
2507	134	60	5.52311823179905
2508	61	72	1.2250421171774
2509	61	75	3.42553070421762
2510	61	86	2.1852471412558
2511	61	88	1.3545408577453
2512	95	61	1.26457759356504
2513	100	61	2.77540176351632
2514	61	122	1.44390804767709
2515	61	123	1.90901028266772
2516	123	61	5.14174864857515
2517	61	124	1.84184719887461
2518	124	61	1.37612280288675
2519	61	127	2.44360095103674
2520	61	129	1.78920380011807
2521	61	132	3.72684093253229
2522	132	61	3.76494041293742
2523	62	73	1.44521003145715
2524	62	84	1.28184021248279
2525	84	62	1.00731004397066
2526	62	88	2.46109829126548
2527	62	89	1.7433979446073
2528	62	105	2.41080974570687
2529	62	106	1.03857388970473
2530	62	107	2.34353924685877
2531	62	108	3.64992337841706
2532	62	109	3.243242762357
2533	116	62	1.03000948328532
2534	62	122	1.4577530267848
2535	62	127	1.90087267470809
2536	62	129	2.01220440775939
2537	63	68	2.47308096488653
2538	63	70	4.69322327981083
2539	70	63	2.00950992220955
2540	74	63	1.00797020679703
2541	63	80	4.93964125592151
2542	80	63	7.42584579583266
2543	63	84	5.83311504066013
2544	63	105	1.80271189890736
2545	63	117	1.50112355168368
2546	125	63	1.04750745186199
2547	63	127	1.53918565730023
2548	63	131	2.09135857832518
2549	131	63	1.86801939507252
2550	63	134	2.06531314340069
2551	63	135	6.28598502164358
2552	135	63	3.51641123684813
2553	64	67	1.48728407297519
2554	64	70	6.31995382935592
2555	70	64	1.63463689172471
2556	64	79	2.89175128514597
2557	79	64	2.0570656327716
2558	64	83	1.14783833925569
2559	64	97	1.92216589586334
2560	97	64	1.22989507437121
2561	64	101	2.81182476763749
2562	64	102	2.3817741763127
2563	64	110	1.30209855567809
2564	64	115	3.35483648538054
2565	115	64	1.77008679159816
2566	64	117	3.36376341275645
2567	64	118	1.03560192270987
2568	131	64	1.03894428487089
2569	64	135	4.29168978284086
2570	135	64	1.49018905278658
2571	65	84	21.4732356041382
2572	84	65	9.82606061289336
2573	65	88	1.24791103037312
2574	65	100	2.43397351292843
2575	100	65	10.6942289992182
2576	65	101	1.36986433418964
2577	65	107	10.8528216132583
2578	107	65	2.41400337611255
2579	65	108	6.80200638881722
2580	108	65	1.07360544660902
2581	65	109	10.7786081671732
2582	109	65	1.92135882176967
2583	65	117	1.74221136368389
2584	65	121	1.92750494574586
2585	65	124	4.67521486081687
2586	124	65	2.784268038762
2587	65	127	3.54965872228154
2588	65	128	7.51277595660842
2589	128	65	5.98409568098354
2590	65	129	2.69388032760987
2591	65	130	17.4789840363787
2592	130	65	17.9191746177802
2593	65	134	2.61307803004926
2594	66	70	1.17399780408594
2595	66	72	1.13433422492382
2596	66	73	1.14012084568166
2597	66	76	1.5899929210378
2598	77	66	1.44684393441036
2599	66	85	2.17041949056595
2600	66	86	1.0095876115628
2601	66	91	1.7900143605366
2602	91	66	2.15540149388124
2603	66	93	1.39202145773184
2604	93	66	1.2574965880899
2605	66	112	1.03732425995822
2606	112	66	1.11613491260715
2607	66	115	2.55566133580709
2608	115	66	3.07079154419137
2609	66	116	1.08883897304169
2610	116	66	1.29869539580711
2611	66	121	3.8122713725767
2612	121	66	1.6020823917453
2613	66	124	6.4847974113444
2614	124	66	4.04731159070425
2615	66	125	1.38951739369302
2616	131	66	1.04911633317994
2617	81	67	1.42025281099289
2618	83	67	1.58378553650379
2619	67	110	1.36050631603795
2620	111	67	1.25030625143473
2621	67	113	23.3273601341809
2622	113	67	9.1138956025629
2623	67	117	6.1538470600098
2624	117	67	4.00489232008965
2625	126	67	2.53216817660538
2626	67	129	2.34472308979665
2627	129	67	1.19579638145696
2628	131	67	1.23575923929887
2629	67	132	1.03721904799076
2630	132	67	1.46853469330739
2631	68	72	1.26346888274999
2632	68	73	4.72579352801478
2633	73	68	2.11349594768168
2634	68	75	1.04030216010767
2635	68	76	2.24714612319432
2636	76	68	1.14042871794411
2637	68	86	4.68373149669791
2638	86	68	2.36551530093979
2639	68	88	1.66135810684656
2640	68	92	3.91591467505255
2641	92	68	3.18625223382002
2642	103	68	1.81276778595201
2643	68	104	3.74060237368642
2644	104	68	2.66417636217524
2645	68	105	1.80978696948207
2646	105	68	1.20580406758946
2647	68	106	1.09700203175131
2648	68	108	1.21868722468151
2649	121	68	1.52102797024319
2650	68	122	3.77058359272716
2651	122	68	1.7295392425925
2652	68	127	3.20819861765365
2653	127	68	2.52765996092821
2654	69	73	4.21270420908152
2655	69	86	1.15947053451553
2656	69	88	1.53555970572589
2657	69	91	2.3770117457272
2658	91	69	1.12468155898092
2659	69	104	1.42368112875043
2660	69	107	1.4743511912546
2661	69	108	1.24056645724009
2662	69	109	2.78283450036974
2663	69	115	2.21540012305591
2664	115	69	1.04213846956002
2665	69	117	1.34081906732968
2666	69	120	4.64248191316753
2667	120	69	27.1905700389011
2668	69	122	3.94852235774963
2669	69	125	1.06805896959065
2670	69	127	1.12606799811443
2671	74	70	1.61369954167946
2672	70	78	2.00950992220955
2673	78	70	10.57039717677
2674	70	79	1.11697426115864
2675	79	70	3.08139101477406
2676	83	70	2.4476649142376
2677	70	88	1.45896164850561
2678	70	91	3.30014270757118
2679	91	70	6.77747700458059
2680	96	70	5.58899533476894
2681	70	97	1.3922626884715
2682	97	70	3.43461576863729
2683	100	70	1.27169086392553
2684	70	104	1.63316982189575
2685	70	107	1.35701389954556
2686	70	108	6.3621439150379
2687	108	70	1.81963178002151
2688	70	109	4.15946114659997
2689	109	70	1.35630088955099
2690	111	70	2.45109605420696
2691	115	70	1.77957248234994
2692	70	117	6.84259412038994
2693	117	70	4.87051254491464
2694	70	118	1.11083877581407
2695	118	70	2.0366383816032
2696	70	121	4.26590748383004
2697	121	70	3.05537184467275
2698	70	128	2.34746899705131
2699	128	70	3.40703576978045
2700	70	129	5.55869249745331
2701	129	70	3.07166860309256
2702	131	70	1.04332609267036
2703	133	70	1.11631408491829
2704	70	134	2.67664383594667
2705	134	70	1.03830703070811
2706	70	135	8.25513479728715
2707	135	70	10.7128385655629
2708	71	73	2.32206778999667
2709	71	75	1.13015200387124
2710	71	76	1.44869618079311
2711	71	85	3.4329680928762
2712	71	88	4.07062009255914
2713	71	89	1.07567968259097
2714	71	98	1.22948513270873
2715	71	104	1.90949086681207
2716	71	105	1.55557585876336
2717	71	110	1.52302554033952
2718	71	127	1.87405032024176
2719	72	73	5.1535579490261
2720	73	72	4.1007451848909
2721	72	75	3.28012041097088
2722	75	72	3.72826413239581
2723	72	76	2.91435819252717
2724	76	72	2.56631979534987
2725	72	86	5.82882154460131
2726	86	72	5.15242744576885
2727	72	88	2.62690119388106
2728	91	72	1.3415757830299
2729	72	92	3.10978091017827
2730	92	72	4.59506216615328
2731	103	72	4.22688706699149
2732	72	104	1.50491394139423
2733	104	72	2.00208968483815
2734	72	106	2.52678450326158
2735	106	72	2.1507513418191
2736	118	72	2.49881534258565
2737	120	72	3.18799460120338
2738	72	122	5.39694943980968
2739	122	72	4.28288757032471
2740	72	127	1.77826002588304
2741	136	72	2.62477668520746
2742	73	75	2.90194609912814
2743	75	73	4.12793674334962
2744	73	76	3.8037918706135
2745	76	73	4.24891670004925
2746	73	85	3.17159197051152
2747	85	73	4.18913993478766
2748	73	86	4.04914405037354
2749	86	73	4.71088049647148
2750	73	88	3.18682728954167
2751	88	73	4.98704072931102
2752	73	89	2.25482537118418
2753	89	73	4.5350033846958
2754	91	73	2.06246914557641
2755	73	92	2.05836143330723
2756	92	73	3.74165469018424
2757	94	73	2.12574558234379
2758	102	73	1.05632108032735
2759	103	73	2.61586624970294
2760	73	104	2.74981394345906
2761	104	73	4.53692706296418
2762	73	105	1.47552231221663
2763	105	73	2.14113774021588
2764	73	106	3.22544534582369
2765	106	73	3.48651124410113
2766	118	73	1.76955367844173
2767	119	73	1.40875202746299
2768	122	73	1.1035753825857
2769	73	127	1.33998901159476
2770	127	73	2.34081423577836
2771	129	73	1.32985808319005
2772	95	74	1.01530688396096
2773	74	98	2.90813917062054
2774	74	113	1.114305060808
2775	74	124	1.60679217116858
2776	74	128	1.22332112576755
2777	75	76	3.17940478900655
2778	76	75	2.49626313177247
2779	84	75	1.81997272747957
2780	75	85	3.44869557994147
2781	85	75	3.20514049362245
2782	75	86	4.35692753721295
2783	86	75	3.50341599426605
2784	75	87	1.30001496533405
2785	87	75	1.80969354440664
2786	75	88	2.57319044964591
2787	88	75	2.8573297783491
2788	75	89	1.39738069646476
2789	89	75	1.95398994189704
2790	90	75	2.21347289691192
2791	94	75	1.9922132551552
2792	98	75	1.2583950064015
2793	100	75	3.02570255896369
2794	103	75	1.9603074784064
2795	75	104	1.31306927015356
2796	104	75	1.57465130639197
2797	75	105	2.43091341821181
2798	105	75	2.49440929652906
2799	75	106	3.08463379541081
2800	106	75	2.35688678697329
2801	107	75	1.04174588233219
2802	75	108	1.02344267756281
2803	108	75	1.20129889444458
2804	75	109	1.00743360369418
2805	109	75	1.34571286892994
2806	110	75	1.18878565503088
2807	118	75	1.02362788299548
2808	120	75	2.26791583519767
2809	121	75	2.18844146118092
2810	75	122	4.19132695627174
2811	122	75	2.97453617188934
2812	75	127	1.3494664395039
2813	127	75	1.68040059450232
2814	129	75	1.33860984373471
2815	134	75	1.09067759521027
2816	76	85	2.65083572519925
2817	85	76	3.12993871995275
2818	76	86	3.5310777600053
2819	86	76	3.72681945577674
2820	76	87	3.5883039789313
2821	87	76	6.37596886178845
2822	76	88	1.28326668778881
2823	88	76	1.88651249128368
2824	76	92	1.46957509426438
2825	92	76	2.39321560503279
2826	94	76	1.52760937920642
2827	76	98	1.55371197701006
2828	98	76	4.03243996294005
2829	103	76	2.35099132565469
2830	76	104	1.6717727808185
2831	104	76	2.52998679015205
2832	76	105	2.35844370639823
2833	105	76	3.08511149928891
2834	76	106	4.40148856194248
2835	106	76	4.28821017523015
2836	114	76	6.85853804960267
2837	76	122	3.74581021934721
2838	122	76	3.41674884353855
2839	127	76	1.46766962449993
2840	136	76	3.03015793824783
2841	77	80	4.02342227610644
2842	80	77	2.47770566873347
2843	82	77	29.2670955033869
2844	77	92	1.22042780722005
2845	77	99	5.30025661080501
2846	99	77	2.77467096487869
2847	77	105	1.20892370477733
2848	77	116	3.39110398341878
2849	116	77	1.1848177761248
2850	77	119	140.745824780409
2851	119	77	75.9218956763953
2852	77	132	1.90965320771085
2853	78	81	9.75683942614473
2854	81	78	3.21828860884632
2855	78	97	1.52586874606881
2856	78	115	3.04305912488473
2857	115	78	1.1903964642245
2858	78	130	3.83777181054144
2859	130	78	1.39912981525476
2860	79	82	1.34736662904622
2861	82	79	1.23856447657875
2862	79	83	1.72701952658779
